cell_id,family,task,model,seed,method,score_origin,grid,alpha,q,n_calibration,n_test,calibration_risk,corrected_risk,risk,mean_atom_fraction,precision,iou
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,machine,0.2,44,192,112,0.192719575325274,0.1969023754531224,0.1976343225227153,0.4630785606296572,0.8447375541125535,0.6977006995980207
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,exact_integer,0.2,44,192,112,0.192719575325274,0.1969023754531224,0.1976343225227153,0.4630785606296572,0.8447375541125535,0.6977006995980207
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,machine,0.05,92,192,112,0.0385834744979965,0.0435649072726182,0.0331816620879121,0.94767584806822,0.5054392464667771,0.4972165552813993
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,exact_integer,0.05,92,192,112,0.0385834744979965,0.0435649072726182,0.0331816620879121,0.94767584806822,0.5054392464667771,0.4972165552813993
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,machine,0.1,85,192,112,0.0876585067301978,0.0923856647264144,0.1012090587983444,0.8724292646600486,0.5104820476835072,0.4847274449847707
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,exact_integer,0.1,85,192,112,0.0876585067301978,0.0923856647264144,0.1012090587983444,0.8724292646600486,0.5104820476835072,0.4847274449847707
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,machine,0.2,70,192,112,0.1911568551274435,0.1953477522511355,0.2014367700751629,0.7269080287757517,0.5433755232862374,0.4807892409202666
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,exact_integer,0.2,70,192,112,0.1951090610097964,0.1992794803828026,0.2048021546905475,0.7219973144900377,0.5446510334903191,0.4803769049332403
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,machine,0.05,93,192,112,0.0433656714676934,0.0483223260196743,0.0487890829408686,0.9549678417887848,0.4934603882779045,0.4818863332346268
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,exact_integer,0.05,93,192,112,0.0433656714676934,0.0483223260196743,0.0487890829408686,0.9549678417887848,0.4934603882779045,0.4818863332346268
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,machine,0.1,86,192,112,0.0948147309015874,0.0995048100160869,0.0974769649992862,0.8837175299661713,0.5056245319330653,0.4796275466201481
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,exact_integer,0.1,86,192,112,0.0948147309015874,0.0995048100160869,0.0974769649992862,0.8837175299661713,0.5056245319330653,0.4796275466201481
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,machine,0.2,67,192,112,0.193628105622591,0.1978061983395724,0.2055126421197847,0.697749768200515,0.5621198238910946,0.4903168953754974
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,exact_integer,0.2,67,192,112,0.193628105622591,0.1978061983395724,0.2055126421197847,0.697749768200515,0.5621198238910946,0.4903168953754974
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,machine,0.05,95,192,112,0.0432316691852536,0.0481890180495787,0.0431461767399267,0.9664182278642678,0.490856811872306,0.4818245695287285
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.05,95,192,112,0.0432316691852536,0.0481890180495787,0.0431461767399267,0.9664182278642678,0.490856811872306,0.4818245695287285
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,machine,0.1,91,192,112,0.0893904727659321,0.0941086568448651,0.0956158424908423,0.9336198180475164,0.4806759704209731,0.4593566320759074
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.1,91,192,112,0.0893904727659321,0.0941086568448651,0.0956158424908423,0.9336198180475164,0.4806759704209731,0.4593566320759074
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,machine,0.2,84,192,112,0.187967334187463,0.192174757326388,0.2002346240069454,0.8617135330232646,0.461583732376523,0.4167575473628639
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.2,84,192,112,0.187967334187463,0.192174757326388,0.2002346240069454,0.8617135330232646,0.461583732376523,0.4167575473628639
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,machine,0.05,69,192,112,0.0450167148007221,0.0499648147240344,0.0465369080324437,0.7136361104766599,0.6583302712110486,0.6374742640661345
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.05,69,192,112,0.0450167148007221,0.0499648147240344,0.0465369080324437,0.7136361104766599,0.6583302712110486,0.6374742640661345
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,machine,0.1,58,192,112,0.0911074772517786,0.0958167649344119,0.0994973404571618,0.6043412180825836,0.7303736689897401,0.6760816986284143
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.1,58,192,112,0.0911074772517786,0.0958167649344119,0.0994973404571618,0.6043412180825836,0.7303736689897401,0.6760816986284143
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,machine,0.2,46,192,112,0.1820684931898169,0.186306480271735,0.1888202199586127,0.4875469047855013,0.8098694212533498,0.6843086965263959
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.2,46,192,112,0.1820684931898169,0.186306480271735,0.1888202199586127,0.4875469047855013,0.8098694212533498,0.6843086965263959
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,machine,0.05,88,192,112,0.0448402768255708,0.0497892909352829,0.0374971382783882,0.9043177969998624,0.5266638906590116,0.5162753778013954
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,exact_integer,0.05,88,192,112,0.0448402768255708,0.0497892909352829,0.0374971382783882,0.9043177969998624,0.5266638906590116,0.5162753778013954
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,machine,0.1,81,192,112,0.080886739043908,0.0856489839193281,0.0793718929879643,0.8360362351772489,0.5449692991384997,0.5217419452842319
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,exact_integer,0.1,81,192,112,0.080886739043908,0.0856489839193281,0.0793718929879643,0.8360362351772489,0.5449692991384997,0.5217419452842319
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,machine,0.2,69,192,112,0.1903781582320186,0.1945730900546506,0.1850928461419533,0.7136361104766599,0.5647030607114641,0.5032874747402334
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,exact_integer,0.2,69,192,112,0.1903781582320186,0.1945730900546506,0.1850928461419533,0.7136361104766599,0.5647030607114641,0.5032874747402334
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,machine,0.05,95,192,112,0.0429198065687035,0.0478787713015082,0.0433507712525569,0.9664182278642678,0.4905051311282379,0.4812396767667558
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,exact_integer,0.05,95,192,112,0.0429198065687035,0.0478787713015082,0.0433507712525569,0.9664182278642678,0.4905051311282379,0.4812396767667558
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,machine,0.1,87,192,112,0.0881167413910978,0.09284152511446,0.0914248326078681,0.8955752374760529,0.5021744865287546,0.4778516872335978
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,exact_integer,0.1,87,192,112,0.0881167413910978,0.09284152511446,0.0914248326078681,0.8955752374760529,0.5021744865287546,0.4778516872335978
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,machine,0.2,69,192,112,0.1950288316326921,0.1991996667019527,0.1989865045668615,0.7136361104766599,0.5540597168354521,0.4871094646529327
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,exact_integer,0.2,69,192,112,0.1950288316326921,0.1991996667019527,0.1989865045668615,0.7136361104766599,0.5540597168354521,0.4871094646529327
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,machine,0.05,96,192,112,0.0130586210664335,0.0181723069676437,0.0087797619047619,0.9953571428571424,0.4936119970543462,0.4922429494352985
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,exact_integer,0.05,96,192,112,0.0130586210664335,0.0181723069676437,0.0087797619047619,0.9953571428571424,0.4936119970543462,0.4922429494352985
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,machine,0.1,92,192,112,0.0875167677672271,0.0922446601622156,0.0813411662742018,0.94767584806822,0.4811269323266076,0.4623407328871978
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,exact_integer,0.1,92,192,112,0.0875167677672271,0.0922446601622156,0.0813411662742018,0.94767584806822,0.4811269323266076,0.4623407328871978
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,machine,0.2,86,192,112,0.1942185750319942,0.1983936083219839,0.1767415620094191,0.8837175299661713,0.4635942433270081,0.424982124571463
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,exact_integer,0.2,86,192,112,0.1942185750319942,0.1983936083219839,0.1767415620094191,0.8837175299661713,0.4635942433270081,0.424982124571463
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,machine,0.05,83,192,112,0.0445056743195529,0.049456422121006,0.0444310897435897,0.8516688901661219,0.5544071705636004,0.5408720290212253
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.05,83,192,112,0.0445056743195529,0.049456422121006,0.0444310897435897,0.8516688901661219,0.5544071705636004,0.5408720290212253
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,machine,0.1,69,192,112,0.0907949094070416,0.0955058166121865,0.1010827342300555,0.7136361104766599,0.6207802191389374,0.5804885925432005
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.1,69,192,112,0.0907949094070416,0.0955058166121865,0.1010827342300555,0.7136361104766599,0.6207802191389374,0.5804885925432005
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,machine,0.2,51,192,112,0.1912035400431542,0.1953941952760912,0.2081736344013129,0.5352281995744245,0.7242679443572299,0.6113117358110589
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.2,51,192,112,0.1912035400431542,0.1953941952760912,0.2081736344013129,0.5352281995744245,0.7242679443572299,0.6113117358110589
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,machine,0.05,88,192,112,0.0393494475295945,0.0443269115320318,0.0325144721350078,0.9043177969998624,0.5297301787464462,0.5210766316502703
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,exact_integer,0.05,88,192,112,0.0393494475295945,0.0443269115320318,0.0325144721350078,0.9043177969998624,0.5297301787464462,0.5210766316502703
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,machine,0.1,74,192,112,0.0912297257311042,0.0959383800019275,0.0923058340469053,0.7666308757624759,0.5847290574385197,0.5519726730021539
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,exact_integer,0.1,74,192,112,0.0912297257311042,0.0959383800019275,0.0923058340469053,0.7666308757624759,0.5847290574385197,0.5519726730021539
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,machine,0.2,56,192,112,0.195423554097727,0.1995923439728683,0.1897141177275106,0.584602734159266,0.6829967899164326,0.5926093252753193
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,exact_integer,0.2,57,192,112,0.1870902207643936,0.1913021885324537,0.1834641177275105,0.5932644189418744,0.6787265561819131,0.591976860751048
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,machine,0.05,81,66,47,0.0299422799422799,0.0444207533759772,0.0225177304964538,0.8333296192565789,0.2300884216494189,0.2286756481959367
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.05,81,66,47,0.0299422799422799,0.0444207533759772,0.0225177304964538,0.8333296192565789,0.2300884216494189,0.2286756481959367
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,machine,0.1,72,66,47,0.0843795093795093,0.098045486851457,0.0576241134751773,0.7399967108726914,0.2502119091449504,0.246901039185803
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.1,72,66,47,0.0843795093795093,0.098045486851457,0.0576241134751773,0.7399967108726914,0.2502119091449504,0.246901039185803
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,machine,0.2,51,66,47,0.1854437229437229,0.1976012793176972,0.128774062816616,0.5366178184953946,0.3152027641389344,0.3004164865866994
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.2,51,66,47,0.1854437229437229,0.1976012793176972,0.128774062816616,0.5366178184953946,0.3152027641389344,0.3004164865866994
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.05,88,66,47,0.0333694083694083,0.0477967306325515,0.0147163120567375,0.9054155271605432,0.2132749054954443,0.2123994935191998
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.05,88,66,47,0.0333694083694083,0.0477967306325515,0.0147163120567375,0.9054155271605432,0.2132749054954443,0.2123994935191998
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.1,81,66,47,0.0835137085137085,0.0971926083866382,0.0365248226950354,0.8333296192565789,0.2258508643644669,0.2236231545204718
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.1,81,66,47,0.0835137085137085,0.0971926083866382,0.0365248226950354,0.8333296192565789,0.2258508643644669,0.2236231545204718
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.2,65,66,47,0.1844155844155844,0.1965884861407249,0.1106889564336373,0.6737756827697774,0.2554154700118404,0.2465095087048515
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.2,65,66,47,0.1844155844155844,0.1965884861407249,0.1106889564336373,0.6737756827697774,0.2554154700118404,0.2465095087048515
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.05,43,66,47,0.0346139971139971,0.0490227434257285,0.0122340425531914,0.4551702084637703,0.4240520708605814,0.4204599183322587
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.05,43,66,47,0.0346139971139971,0.0490227434257285,0.0122340425531914,0.4551702084637703,0.4240520708605814,0.4204599183322587
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.1,31,66,47,0.0860569985569985,0.0996979388770433,0.069579533941236,0.3289956385246981,0.5464285714285714,0.5214070799177183
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.1,31,66,47,0.0860569985569985,0.0996979388770433,0.069579533941236,0.3289956385246981,0.5464285714285714,0.5214070799177183
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.2,23,66,47,0.186525974025974,0.1986673773987206,0.2050911854103343,0.256416662987491,0.5819148936170213,0.5119323938472873
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.2,23,66,47,0.186525974025974,0.1986673773987206,0.2050911854103343,0.256416662987491,0.5819148936170213,0.5119323938472873
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,machine,0.05,97,66,47,0.0,0.0149253731343283,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,exact_integer,0.05,97,66,47,0.0,0.0149253731343283,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,machine,0.1,96,66,47,0.0515151515151515,0.0656716417910447,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,exact_integer,0.1,96,66,47,0.0515151515151515,0.0656716417910447,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,machine,0.2,96,66,47,0.0515151515151515,0.0656716417910447,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,exact_integer,0.2,96,66,47,0.0515151515151515,0.0656716417910447,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,machine,0.05,69,66,47,0.0303030303030303,0.044776119402985,0.0303444782168186,0.717833072059164,0.2630500427121203,0.2601201423750992
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.05,69,66,47,0.0303030303030303,0.044776119402985,0.0303444782168186,0.717833072059164,0.2630500427121203,0.2601201423750992
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,machine,0.1,60,66,47,0.0821969696969697,0.0958955223880596,0.0599797365754812,0.621840589207192,0.2963698240293986,0.2912789859285479
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.1,60,66,47,0.0821969696969697,0.0958955223880596,0.0599797365754812,0.621840589207192,0.2963698240293986,0.2912789859285479
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,machine,0.2,48,66,47,0.1847763347763348,0.1969438521677327,0.1395896656534954,0.5051045091097446,0.3338191949894079,0.3181342888789698
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.2,48,66,47,0.1847763347763348,0.1969438521677327,0.1395896656534954,0.5051045091097446,0.3338191949894079,0.3181342888789698
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.05,96,66,47,0.0121212121212121,0.026865671641791,0.0148936170212765,0.9948936170212768,0.1951853943778203,0.1947953234558344
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.05,96,66,47,0.0121212121212121,0.026865671641791,0.0148936170212765,0.9948936170212768,0.1951853943778203,0.1947953234558344
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.1,93,66,47,0.0808441558441558,0.0945628997867803,0.0813829787234042,0.9546910462550432,0.190107325471754,0.1874794061935597
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.1,93,66,47,0.0808441558441558,0.0945628997867803,0.0813829787234042,0.9546910462550432,0.190107325471754,0.1874794061935597
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.2,87,66,47,0.1822871572871572,0.1944918265813788,0.1931104356636271,0.898323328578983,0.1772306381159553,0.1705612689340562
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.2,87,66,47,0.1822871572871572,0.1944918265813788,0.1931104356636271,0.898323328578983,0.1772306381159553,0.1705612689340562
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.05,51,66,47,0.0289321789321789,0.0434257285003553,0.0053191489361702,0.5366178184953946,0.3633441617484171,0.3620348327795136
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.05,51,66,47,0.0289321789321789,0.0434257285003553,0.0053191489361702,0.5366178184953946,0.3633441617484171,0.3620348327795136
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.1,37,66,47,0.0851551226551226,0.0988095238095238,0.054305977710233,0.39782984641081,0.4638129010469436,0.4494719228761783
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.1,37,66,47,0.0851551226551226,0.0988095238095238,0.054305977710233,0.39782984641081,0.4638129010469436,0.4494719228761783
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.2,28,66,47,0.1762806637806638,0.1885749822316986,0.1426545086119554,0.3068319997111708,0.5329787234042552,0.4902766264468391
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.2,29,66,47,0.1613816738816739,0.1738983653162757,0.1342958459979736,0.3144307839056998,0.526241134751773,0.4859199901753093
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,machine,0.05,97,66,47,0.0,0.0149253731343283,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.05,97,66,47,0.0,0.0149253731343283,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,machine,0.1,96,66,47,0.0515151515151515,0.0656716417910447,0.0166666666666666,0.9948936170212768,0.1942988695551252,0.1936960326756926
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.1,96,66,47,0.0515151515151515,0.0656716417910447,0.0166666666666666,0.9948936170212768,0.1942988695551252,0.1936960326756926
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,machine,0.2,96,66,47,0.0515151515151515,0.0656716417910447,0.0166666666666666,0.9948936170212768,0.1942988695551252,0.1936960326756926
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.2,96,66,47,0.0515151515151515,0.0656716417910447,0.0166666666666666,0.9948936170212768,0.1942988695551252,0.1936960326756926
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,machine,0.05,74,66,47,0.031096681096681,0.0455579246624022,0.0235815602836879,0.766627555075959,0.2503358893081244,0.2487397716351672
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.05,74,66,47,0.031096681096681,0.0455579246624022,0.0235815602836879,0.766627555075959,0.2503358893081244,0.2487397716351672
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,machine,0.1,56,66,47,0.0851551226551226,0.0988095238095238,0.0679331306990881,0.5843735807509891,0.3117994298845363,0.3044657174976324
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.1,57,66,47,0.0832611832611832,0.0969438521677327,0.0636778115501519,0.591658502120092,0.3095808446872278,0.3033646908646909
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,machine,0.2,41,66,47,0.1691738816738816,0.1815742714996445,0.1564336372847011,0.4385277732141946,0.3741556906450524,0.3499343446151959
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.2,41,66,47,0.1691738816738816,0.1815742714996445,0.1564336372847011,0.4385277732141946,0.3741556906450524,0.3499343446151959
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.05,90,66,47,0.0307359307359307,0.0452025586353944,0.0111702127659574,0.915132937080838,0.2115905976512627,0.2107874692348133
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.05,90,66,47,0.0307359307359307,0.0452025586353944,0.0111702127659574,0.915132937080838,0.2115905976512627,0.2107874692348133
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.1,71,66,47,0.0765873015873015,0.0903695806680881,0.0551418439716312,0.7323979266781626,0.2527016180176381,0.249134268230507
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.1,71,66,47,0.0765873015873015,0.0903695806680881,0.0551418439716312,0.7323979266781626,0.2527016180176381,0.249134268230507
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.2,51,66,47,0.1853535353535353,0.1975124378109452,0.1507598784194528,0.5366178184953946,0.306721883317628,0.2904544627948883
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.2,51,66,47,0.1853535353535353,0.1975124378109452,0.1507598784194528,0.5366178184953946,0.306721883317628,0.2904544627948883
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.05,35,66,47,0.0353715728715728,0.0497690120824449,0.0168693009118541,0.373053027814085,0.5136946977372511,0.5052899818857266
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.05,35,66,47,0.0353715728715728,0.0497690120824449,0.0168693009118541,0.3687977086651487,0.5193937858831477,0.5109890700316233
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.1,27,66,47,0.0857142857142857,0.0993603411513859,0.0626646403242147,0.2881859648949233,0.6278115501519759,0.60171701820638
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.1,27,66,47,0.0857142857142857,0.0993603411513859,0.0626646403242147,0.2881859648949233,0.6278115501519759,0.60171701820638
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.2,18,66,47,0.1800324675324674,0.1922707889125799,0.1770516717325228,0.197299865021674,0.7851063829787235,0.6701198919284027
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.2,18,66,47,0.1800324675324674,0.1922707889125799,0.1770516717325228,0.197299865021674,0.7851063829787235,0.6701198919284027
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,machine,0.05,97,66,47,0.0,0.0149253731343283,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,exact_integer,0.05,97,66,47,0.0,0.0149253731343283,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,machine,0.1,96,66,47,0.0414141414141414,0.0557213930348258,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,exact_integer,0.1,96,66,47,0.0414141414141414,0.0557213930348258,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,machine,0.2,93,66,47,0.1868145743145742,0.1989516702203268,0.2042806484295845,0.9546910462550432,0.1665108426744826,0.1603087621922521
