cell_id,family,task,model,seed,method,score_origin,alpha,historical_q,current_q,q_change,delta_risk,delta_mean_atom_fraction,delta_precision,delta_iou
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,0.05,81,81,0,0.0,-1.1102230246251563e-16,-2.775557561562892e-17,0.0
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,0.1,72,72,0,2.0816681711721685e-17,0.0,5.551115123125783e-17,2.775557561562892e-17
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_checkpoint_rerun,0.2,51,51,0,0.0,2.220446049250313e-16,1.1102230246251563e-16,5.551115123125783e-17
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,0.05,88,88,0,0.0,2.220446049250313e-16,0.0,2.775557561562892e-17
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,0.1,81,81,0,0.0,-1.1102230246251563e-16,2.775557561562892e-17,2.775557561562892e-17
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_checkpoint_rerun,0.2,65,65,0,2.775557561562892e-17,1.1102230246251563e-16,-5.551115123125783e-17,-5.551115123125783e-17
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,0.05,43,43,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,0.1,31,31,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_frozen_cache,0.2,23,23,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,0.05,97,97,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,0.1,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_frozen_cache,0.2,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,0.05,69,69,0,0.0,-1.1102230246251563e-16,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,0.1,60,60,0,0.0,3.3306690738754696e-16,1.1102230246251563e-16,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_checkpoint_rerun,0.2,48,48,0,2.775557561562892e-17,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,0.05,96,96,0,0.0,1.1102230246251563e-16,5.551115123125783e-17,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,0.1,93,93,0,1.3877787807814457e-17,-3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-17
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_checkpoint_rerun,0.2,87,87,0,0.0,3.3306690738754696e-16,2.775557561562892e-17,8.326672684688674e-17
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,51,51,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,37,37,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,28,28,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,0.05,97,97,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,0.1,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_frozen_cache,0.2,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,0.05,74,74,0,0.0,3.3306690738754696e-16,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,0.1,56,56,0,0.0,1.1102230246251563e-16,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_checkpoint_rerun,0.2,41,41,0,-2.775557561562892e-17,0.0,5.551115123125783e-17,1.6653345369377348e-16
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,0.05,90,90,0,0.0,0.0,0.0,2.775557561562892e-17
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,0.1,71,71,0,0.0,0.0,5.551115123125783e-17,8.326672684688674e-17
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_checkpoint_rerun,0.2,51,51,0,0.0,2.220446049250313e-16,5.551115123125783e-17,5.551115123125783e-17
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,0.05,35,35,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,0.1,27,27,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_frozen_cache,0.2,18,18,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,0.05,97,97,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,0.1,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_frozen_cache,0.2,93,93,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed123,google,logic7,gin,123,ig,P01_checkpoint_rerun,0.05,79,79,0,0.0,0.0,0.0,-2.775557561562892e-17
google__logic7__gin__seed123,google,logic7,gin,123,ig,P01_checkpoint_rerun,0.1,67,67,0,0.0,0.0,0.0,-5.551115123125783e-17
google__logic7__gin__seed123,google,logic7,gin,123,ig,P01_checkpoint_rerun,0.2,42,42,0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,P01_checkpoint_rerun,0.05,97,97,0,0.0,0.0,8.326672684688674e-17,8.326672684688674e-17
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,P01_checkpoint_rerun,0.1,96,96,0,0.0,1.1102230246251563e-16,0.0,2.775557561562892e-17
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,P01_checkpoint_rerun,0.2,93,93,0,-2.775557561562892e-17,-3.3306690738754696e-16,2.775557561562892e-17,2.775557561562892e-17
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,P20_frozen_cache,0.05,80,80,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,P20_frozen_cache,0.1,69,69,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,P20_frozen_cache,0.2,49,49,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed123,google,logic7,gin,123,saliency,P20_frozen_cache,0.05,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed123,google,logic7,gin,123,saliency,P20_frozen_cache,0.1,94,94,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed123,google,logic7,gin,123,saliency,P20_frozen_cache,0.2,88,88,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,P01_checkpoint_rerun,0.05,96,96,0,0.0,1.1102230246251563e-16,5.551115123125783e-17,2.775557561562892e-17
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,P01_checkpoint_rerun,0.1,92,92,0,0.0,-3.3306690738754696e-16,-5.551115123125783e-17,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,P01_checkpoint_rerun,0.2,81,81,0,0.0,-1.1102230246251563e-16,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,P01_checkpoint_rerun,0.05,95,95,0,0.0,-1.1102230246251563e-16,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,P01_checkpoint_rerun,0.1,89,89,0,0.0,3.3306690738754696e-16,2.775557561562892e-17,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,P01_checkpoint_rerun,0.2,79,79,0,2.775557561562892e-17,0.0,2.775557561562892e-17,2.775557561562892e-17
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,P20_frozen_cache,0.05,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,P20_frozen_cache,0.1,88,88,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,P20_frozen_cache,0.2,77,77,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,P20_frozen_cache,0.05,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,P20_frozen_cache,0.1,92,92,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,P20_frozen_cache,0.2,85,85,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,ig,P01_checkpoint_rerun,0.05,91,91,0,0.0,-3.3306690738754696e-16,5.551115123125783e-17,0.0
google__logic7__gin__seed42,google,logic7,gin,42,ig,P01_checkpoint_rerun,0.1,74,74,0,2.775557561562892e-17,3.3306690738754696e-16,2.775557561562892e-17,0.0
google__logic7__gin__seed42,google,logic7,gin,42,ig,P01_checkpoint_rerun,0.2,53,53,0,0.0,1.1102230246251563e-16,5.551115123125783e-17,0.0
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,P01_checkpoint_rerun,0.05,96,96,0,0.0,1.1102230246251563e-16,0.0,2.775557561562892e-17
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,P01_checkpoint_rerun,0.1,93,93,0,0.0,-3.3306690738754696e-16,2.775557561562892e-17,8.326672684688674e-17
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,P01_checkpoint_rerun,0.2,89,89,0,-2.775557561562892e-17,3.3306690738754696e-16,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,P20_frozen_cache,0.05,93,93,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,P20_frozen_cache,0.1,89,89,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,P20_frozen_cache,0.2,79,79,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,P20_frozen_cache,0.05,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,P20_frozen_cache,0.1,96,96,0,0.0,0.0,0.0,0.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,P20_frozen_cache,0.2,90,90,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,P01_checkpoint_rerun,0.05,93,93,0,0.0,-2.220446049250313e-16,1.6653345369377348e-16,5.551115123125783e-17
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,P01_checkpoint_rerun,0.1,84,84,0,-6.938893903907227e-17,1.1102230246251563e-16,-5.551115123125783e-17,1.1102230246251563e-16
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,P01_checkpoint_rerun,0.2,66,66,0,-1.6653345369377348e-16,1.9984014443252818e-15,-5.551115123125783e-17,-5.551115123125783e-17
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,P01_checkpoint_rerun,0.05,93,93,0,2.0816681711721685e-17,-2.220446049250313e-16,1.1102230246251563e-16,-5.551115123125783e-17
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,P01_checkpoint_rerun,0.1,88,88,0,-9.714451465470121e-17,-6.661338147750939e-16,1.1102230246251563e-16,-5.551115123125783e-17
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,P01_checkpoint_rerun,0.2,78,78,0,-1.1102230246251563e-16,0.0,5.551115123125783e-17,-1.1102230246251563e-16
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,P20_frozen_cache,0.05,71,71,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,P20_frozen_cache,0.1,59,59,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,P20_frozen_cache,0.2,45,45,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,P20_frozen_cache,0.05,86,86,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,P20_frozen_cache,0.1,72,72,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,P20_frozen_cache,0.2,53,53,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,P01_checkpoint_rerun,0.05,95,95,0,-6.938893903907228e-18,0.0,1.1102230246251563e-16,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,P01_checkpoint_rerun,0.1,91,91,0,-6.938893903907227e-17,-1.1102230246251563e-16,-5.551115123125783e-17,-5.551115123125783e-17
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,P01_checkpoint_rerun,0.2,83,83,0,-8.326672684688674e-17,0.0,5.551115123125783e-17,-1.6653345369377348e-16
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,P01_checkpoint_rerun,0.05,95,95,0,6.938893903907228e-18,0.0,1.1102230246251563e-16,5.551115123125783e-17
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,P01_checkpoint_rerun,0.1,89,89,0,-6.938893903907227e-17,-2.220446049250313e-16,0.0,-5.551115123125783e-17
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,P01_checkpoint_rerun,0.2,76,76,0,-1.6653345369377348e-16,0.0,0.0,-5.551115123125783e-17
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,84,84,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,69,69,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,48,48,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,P20_frozen_cache,0.05,85,85,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,P20_frozen_cache,0.1,70,70,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,P20_frozen_cache,0.2,57,57,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,P01_checkpoint_rerun,0.05,96,96,0,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,P01_checkpoint_rerun,0.1,96,96,0,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,P01_checkpoint_rerun,0.2,89,89,0,-1.1102230246251563e-16,-2.220446049250313e-16,-2.7755575615628914e-16,-1.1102230246251563e-16
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,P01_checkpoint_rerun,0.05,96,96,0,-1.734723475976807e-18,-2.220446049250313e-16,1.1102230246251563e-16,1.1102230246251563e-16
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,P01_checkpoint_rerun,0.1,91,91,0,-2.775557561562892e-17,-1.1102230246251563e-16,0.0,-5.551115123125783e-17
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,P01_checkpoint_rerun,0.2,81,81,0,-2.220446049250313e-16,-2.220446049250313e-16,1.1102230246251563e-16,-1.1102230246251563e-16
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,P20_frozen_cache,0.05,79,79,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,P20_frozen_cache,0.1,65,65,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,P20_frozen_cache,0.2,48,48,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,P20_frozen_cache,0.05,80,80,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,P20_frozen_cache,0.1,65,65,0,0.0,0.0,0.0,0.0
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,P20_frozen_cache,0.2,48,48,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed123,google,logic8,gin,123,ig,P01_checkpoint_rerun,0.05,89,89,0,2.0816681711721685e-17,-2.220446049250313e-16,1.1102230246251563e-16,1.6653345369377348e-16
google__logic8__gin__seed123,google,logic8,gin,123,ig,P01_checkpoint_rerun,0.1,85,85,0,-6.938893903907227e-17,-9.992007221626409e-16,0.0,1.1102230246251563e-16
google__logic8__gin__seed123,google,logic8,gin,123,ig,P01_checkpoint_rerun,0.2,77,77,0,-5.551115123125783e-17,0.0,1.1102230246251563e-16,-1.1102230246251563e-16
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,P01_checkpoint_rerun,0.05,96,96,0,-6.938893903907228e-18,-2.220446049250313e-16,1.6653345369377348e-16,1.1102230246251563e-16
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,P01_checkpoint_rerun,0.1,95,95,0,-8.326672684688674e-17,0.0,5.551115123125783e-17,0.0
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,P01_checkpoint_rerun,0.2,89,89,0,-1.9428902930940242e-16,-2.220446049250313e-16,0.0,-5.551115123125783e-17
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,P20_frozen_cache,0.05,85,85,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,P20_frozen_cache,0.1,73,73,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,P20_frozen_cache,0.2,56,56,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed123,google,logic8,gin,123,saliency,P20_frozen_cache,0.05,89,89,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed123,google,logic8,gin,123,saliency,P20_frozen_cache,0.1,80,80,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed123,google,logic8,gin,123,saliency,P20_frozen_cache,0.2,65,65,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,P01_checkpoint_rerun,0.05,85,85,0,2.0816681711721685e-17,-9.992007221626409e-16,1.6653345369377348e-16,5.551115123125783e-17
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,P01_checkpoint_rerun,0.1,76,76,0,-5.551115123125783e-17,0.0,1.6653345369377348e-16,1.6653345369377348e-16
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,P01_checkpoint_rerun,0.2,58,58,0,-1.1102230246251563e-16,-6.661338147750939e-16,1.6653345369377348e-16,-1.6653345369377348e-16
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,P01_checkpoint_rerun,0.05,96,96,0,-5.204170427930421e-18,-2.220446049250313e-16,1.6653345369377348e-16,1.6653345369377348e-16
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,P01_checkpoint_rerun,0.1,93,93,0,-2.775557561562892e-17,-2.220446049250313e-16,5.551115123125783e-17,-5.551115123125783e-17
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,P01_checkpoint_rerun,0.2,87,87,0,-1.9428902930940242e-16,-5.551115123125784e-16,-1.1102230246251563e-16,-1.1102230246251563e-16
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,P20_frozen_cache,0.05,87,87,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,P20_frozen_cache,0.1,77,77,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,P20_frozen_cache,0.2,61,61,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,P20_frozen_cache,0.05,92,92,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,P20_frozen_cache,0.1,84,84,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,P20_frozen_cache,0.2,71,71,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,ig,P01_checkpoint_rerun,0.05,91,91,0,1.3877787807814457e-17,-1.1102230246251563e-16,1.1102230246251563e-16,5.551115123125783e-17
google__logic8__gin__seed42,google,logic8,gin,42,ig,P01_checkpoint_rerun,0.1,86,86,0,-9.714451465470121e-17,-5.551115123125784e-16,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,ig,P01_checkpoint_rerun,0.2,76,76,0,0.0,0.0,-5.551115123125783e-17,2.220446049250313e-16
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,P01_checkpoint_rerun,0.05,95,95,0,1.3877787807814457e-17,0.0,1.6653345369377348e-16,1.1102230246251563e-16
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,P01_checkpoint_rerun,0.1,91,91,0,-2.775557561562892e-17,-1.1102230246251563e-16,1.1102230246251563e-16,0.0
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,P01_checkpoint_rerun,0.2,82,82,0,-1.3877787807814454e-16,4.440892098500626e-16,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,P20_frozen_cache,0.05,87,87,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,P20_frozen_cache,0.1,78,78,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,P20_frozen_cache,0.2,63,63,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,saliency,P20_frozen_cache,0.05,96,96,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,saliency,P20_frozen_cache,0.1,93,93,0,0.0,0.0,0.0,0.0
google__logic8__gin__seed42,google,logic8,gin,42,saliency,P20_frozen_cache,0.2,87,87,0,0.0,0.0,0.0,0.0
