method,score_origin,grid,split,q,nominal_fraction,risk,mean_atom_fraction,precision,iou
ig,P01_checkpoint_rerun,machine,test,96,0.96,0.008597344362659942,0.9828459221633368,0.28162630544580614,0.280305857661622
ig,P01_checkpoint_rerun,machine,test,97,0.97,0.002909270773531079,0.9938683547064016,0.28077135076264015,0.28043817634645113
ig,P01_checkpoint_rerun,machine,test,98,0.98,0.0008852837148130241,0.9986007345417334,0.28042134632951693,0.28035484917731374
ig,P01_checkpoint_rerun,machine,test,99,0.99,0.00018283191524703148,0.9997676723499286,0.28039465195729707,0.28038433759296666
ig,P01_checkpoint_rerun,machine,test,100,1.0,0.0,1.0,0.2803874299751492,0.2803874299751492
saliency,P20_frozen_cache,exact_integer,calibration,0,0.0,1.0,0.0,0.0,0.0
saliency,P20_frozen_cache,exact_integer,calibration,1,0.01,0.8061653398296891,0.038832759623658626,0.5405143282348421,0.19236490902279824
saliency,P20_frozen_cache,exact_integer,calibration,2,0.02,0.8012697823996665,0.03987237593695166,0.5358338511763859,0.19040910702324298
saliency,P20_frozen_cache,exact_integer,calibration,3,0.03,0.7849427564865639,0.04451957798119884,0.5191363430924414,0.18067657496539774
saliency,P20_frozen_cache,exact_integer,calibration,4,0.04,0.7599311318748844,0.05230529483247348,0.5077693623130599,0.17765091948646264
saliency,P20_frozen_cache,exact_integer,calibration,5,0.05,0.7215531437215192,0.07146821027535162,0.4983086643138954,0.18992464708515802
saliency,P20_frozen_cache,exact_integer,calibration,6,0.06,0.7021300522220726,0.08128047488358635,0.488704811767117,0.18969183617196414
saliency,P20_frozen_cache,exact_integer,calibration,7,0.07,0.6892066387136355,0.08825021120196502,0.48105489189135764,0.18856137505431497
saliency,P20_frozen_cache,exact_integer,calibration,8,0.08,0.6779515539120654,0.09457320573093737,0.4736659899992904,0.18638214174339351
saliency,P20_frozen_cache,exact_integer,calibration,9,0.09,0.6544877361234621,0.10935276158597591,0.46946519185673086,0.19726530981476312
saliency,P20_frozen_cache,exact_integer,calibration,10,0.1,0.6392031102992654,0.11923673909718553,0.46305579114137535,0.20064528408851456
saliency,P20_frozen_cache,exact_integer,calibration,11,0.11,0.6237163108796996,0.1286813280269692,0.45878426607889367,0.2035359726490306
saliency,P20_frozen_cache,exact_integer,calibration,12,0.12,0.6127367033478277,0.13572165263079028,0.45483927875012914,0.2054815377855537
saliency,P20_frozen_cache,exact_integer,calibration,13,0.13,0.5932814671897656,0.1483662494008562,0.45237688482060245,0.2140835588324573
saliency,P20_frozen_cache,exact_integer,calibration,14,0.14,0.5775209909161028,0.15955501937259028,0.44861535264258184,0.21999655180675734
saliency,P20_frozen_cache,exact_integer,calibration,15,0.15,0.5678741779364087,0.16769647564508364,0.4448641277887168,0.222285618600718
saliency,P20_frozen_cache,exact_integer,calibration,16,0.16,0.5563356533855403,0.1768345078689763,0.44160020556162555,0.22601299768235328
saliency,P20_frozen_cache,exact_integer,calibration,17,0.17,0.539578381628496,0.19041663452660856,0.43802600686392046,0.23360372932426737
saliency,P20_frozen_cache,exact_integer,calibration,18,0.18,0.5289196091887262,0.19940267296563297,0.4355046972068457,0.23763090981525561
saliency,P20_frozen_cache,exact_integer,calibration,19,0.19,0.5201812243002836,0.20748360228991602,0.43244000576756936,0.24038917516425515
saliency,P20_frozen_cache,exact_integer,calibration,20,0.2,0.5128882577866686,0.21416555529307224,0.43088251817861856,0.2431216818265835
saliency,P20_frozen_cache,exact_integer,calibration,21,0.21,0.49511012019482853,0.22981569416637893,0.426951518230988,0.2507302636096032
saliency,P20_frozen_cache,exact_integer,calibration,22,0.22,0.4839779526386382,0.2405142142743002,0.4241135472728161,0.2547235722145865
saliency,P20_frozen_cache,exact_integer,calibration,23,0.23,0.4754695415503219,0.2485661927088592,0.42163085565418945,0.25785084681457965
saliency,P20_frozen_cache,exact_integer,calibration,24,0.24,0.46613952486428245,0.2577262229465603,0.4193466132576922,0.261054444789947
saliency,P20_frozen_cache,exact_integer,calibration,25,0.25,0.458736223091576,0.2650262658597386,0.41734236004520076,0.26306284812572595
saliency,P20_frozen_cache,exact_integer,calibration,26,0.26,0.4459305020771863,0.2782136265990654,0.4140354385603501,0.26713343512863447
saliency,P20_frozen_cache,exact_integer,calibration,27,0.27,0.43599395801173785,0.2884883970708847,0.4115726050366151,0.270121162556174
saliency,P20_frozen_cache,exact_integer,calibration,28,0.28,0.4288804456854095,0.2966650996756083,0.40891254483168443,0.2716440501574351
saliency,P20_frozen_cache,exact_integer,calibration,29,0.29,0.4182613587226475,0.3089066073942901,0.40523277825671233,0.27390236507612437
saliency,P20_frozen_cache,exact_integer,calibration,30,0.3,0.41063388078317165,0.31766176048705985,0.4029227887108534,0.2756492679458166
saliency,P20_frozen_cache,exact_integer,calibration,31,0.31,0.4009691337330762,0.3288750372983629,0.3997317590601748,0.2775081161734652
saliency,P20_frozen_cache,exact_integer,calibration,32,0.32,0.3930513387004502,0.33787372414821815,0.39736298691317967,0.2792376621769771
saliency,P20_frozen_cache,exact_integer,calibration,33,0.33,0.3855038467758255,0.34617712830030545,0.395735159988505,0.2809137620937648
saliency,P20_frozen_cache,exact_integer,calibration,34,0.34,0.3744083761712872,0.35998090336882355,0.3920946076607596,0.28306072626930323
saliency,P20_frozen_cache,exact_integer,calibration,35,0.35,0.3675470396444084,0.36845174183254975,0.3903002230508885,0.2843440580137765
saliency,P20_frozen_cache,exact_integer,calibration,36,0.36,0.3613664121649266,0.3767888644136888,0.3882313031162411,0.28533292064784455
saliency,P20_frozen_cache,exact_integer,calibration,37,0.37,0.3508709971818284,0.38976237227286914,0.3848990557241845,0.2870431497515821
saliency,P20_frozen_cache,exact_integer,calibration,38,0.38,0.34393672674500747,0.39886921325506197,0.382816318745137,0.28815558617382536
saliency,P20_frozen_cache,exact_integer,calibration,39,0.39,0.33700318520762196,0.4081185479988193,0.3807771100119601,0.28933091551047374
saliency,P20_frozen_cache,exact_integer,calibration,40,0.4,0.3322078652922498,0.4149344243684043,0.37919518798654905,0.28991580784265375
saliency,P20_frozen_cache,exact_integer,calibration,41,0.41,0.3207017999258497,0.4299158306952979,0.37569107742528063,0.29144745300744124
saliency,P20_frozen_cache,exact_integer,calibration,42,0.42,0.31378033481033074,0.43950496831546526,0.373674533040801,0.2923263144377354
saliency,P20_frozen_cache,exact_integer,calibration,43,0.43,0.30609269327704897,0.45025309782681144,0.37146469247047265,0.2932458413158348
saliency,P20_frozen_cache,exact_integer,calibration,44,0.44,0.30070565277550804,0.45794042471702545,0.3697695136042775,0.29378458806758373
saliency,P20_frozen_cache,exact_integer,calibration,45,0.45,0.29384868002612563,0.46788287246406984,0.3675284240854064,0.2944484621183052
saliency,P20_frozen_cache,exact_integer,calibration,46,0.46,0.2849314549343014,0.48063729357735224,0.3647234360379871,0.2951466815133317
saliency,P20_frozen_cache,exact_integer,calibration,47,0.47,0.2805176914038886,0.4873328269578422,0.36360460903256164,0.2957243334931496
saliency,P20_frozen_cache,exact_integer,calibration,48,0.48,0.2725615997227588,0.49950562336572113,0.3605846697855929,0.2959231043582492
saliency,P20_frozen_cache,exact_integer,calibration,49,0.49,0.2652488803468695,0.5096064675537498,0.3587947896351016,0.2964662064589103
saliency,P20_frozen_cache,exact_integer,calibration,50,0.5,0.26484724610571136,0.5102408002401034,0.35872901353762543,0.29649857590816125
saliency,P20_frozen_cache,exact_integer,calibration,51,0.51,0.25322661361262894,0.5290191230772232,0.3544348473912736,0.2969498816578566
saliency,P20_frozen_cache,exact_integer,calibration,52,0.52,0.24989237431090935,0.5349287586613278,0.3535810006717647,0.29724167596588297
saliency,P20_frozen_cache,exact_integer,calibration,53,0.53,0.2399878673070857,0.5512927636731318,0.3494691568151581,0.2968694530750286
saliency,P20_frozen_cache,exact_integer,calibration,54,0.54,0.23611872492646108,0.5579362243100375,0.34845239975853415,0.29726410277921655
saliency,P20_frozen_cache,exact_integer,calibration,55,0.55,0.22985586402307112,0.5683471822532905,0.3462242594013214,0.2970247619813837
saliency,P20_frozen_cache,exact_integer,calibration,56,0.56,0.22502021501588879,0.5764939573100245,0.34472873162500745,0.2972691782523126
saliency,P20_frozen_cache,exact_integer,calibration,57,0.57,0.217835427386956,0.5883724928041647,0.34229219576453224,0.29716103651299847
saliency,P20_frozen_cache,exact_integer,calibration,58,0.58,0.2118141699915059,0.5990685495719237,0.34027794455498744,0.2971994756126211
saliency,P20_frozen_cache,exact_integer,calibration,59,0.59,0.2060945068745656,0.6087097599356763,0.3386631609571595,0.29732227966422875
saliency,P20_frozen_cache,exact_integer,calibration,60,0.6,0.20282941957776043,0.6146917253595876,0.337496055574002,0.29716376251082044
saliency,P20_frozen_cache,exact_integer,calibration,61,0.61,0.19374221725421642,0.6305070426321562,0.33440000736161185,0.29673300800918545
saliency,P20_frozen_cache,exact_integer,calibration,62,0.62,0.18884421138251503,0.6397043046323294,0.3326490682507814,0.2965828128609873
saliency,P20_frozen_cache,exact_integer,calibration,63,0.63,0.18361767987663932,0.6488632183581075,0.3311199593464965,0.2965913634933803
saliency,P20_frozen_cache,exact_integer,calibration,64,0.64,0.1790098706258122,0.6576455176133603,0.3294543008619778,0.29625017463946923
saliency,P20_frozen_cache,exact_integer,calibration,65,0.65,0.17385814878979972,0.6677783128848084,0.32751138884548686,0.2957478139243044
saliency,P20_frozen_cache,exact_integer,calibration,66,0.66,0.16810246361472217,0.6785926145185649,0.3255964257617032,0.29543376860047427
saliency,P20_frozen_cache,exact_integer,calibration,67,0.67,0.15999904423813452,0.692448462330669,0.323297679288577,0.2952412623789902
saliency,P20_frozen_cache,exact_integer,calibration,68,0.68,0.1580341411517022,0.6965606578788306,0.3228403937074015,0.2953178330928606
saliency,P20_frozen_cache,exact_integer,calibration,69,0.69,0.15026628491020902,0.7097505533326119,0.32052231954980476,0.2948246958976575
saliency,P20_frozen_cache,exact_integer,calibration,70,0.7,0.14629549309938308,0.7174043468235767,0.3193216681747634,0.29462695093426927
saliency,P20_frozen_cache,exact_integer,calibration,71,0.71,0.14043773481167976,0.7297189832366843,0.3171064869025943,0.2940003442956807
saliency,P20_frozen_cache,exact_integer,calibration,72,0.72,0.13597913095373862,0.737769282351439,0.3160368117308748,0.2939012008321782
saliency,P20_frozen_cache,exact_integer,calibration,73,0.73,0.12997210520859115,0.7501371935600899,0.31371561386168806,0.2929536264174042
saliency,P20_frozen_cache,exact_integer,calibration,74,0.74,0.12425225833633531,0.760359891288324,0.31225742087744446,0.2927276212861076
saliency,P20_frozen_cache,exact_integer,calibration,75,0.75,0.12285055386859667,0.7638206658165753,0.31180190732730045,0.2926507164927342
saliency,P20_frozen_cache,exact_integer,calibration,76,0.76,0.11613364625044616,0.7767081590804902,0.30983147178656384,0.2922490946445121
saliency,P20_frozen_cache,exact_integer,calibration,77,0.77,0.10960784681072039,0.7900593979221184,0.3075269350699993,0.291345328554926
saliency,P20_frozen_cache,exact_integer,calibration,78,0.78,0.10587391948357038,0.7980593036130904,0.3062029094463261,0.2908322961287377
saliency,P20_frozen_cache,exact_integer,calibration,79,0.79,0.09968512707219523,0.8088098964645983,0.30487560390422974,0.29058541394926135
saliency,P20_frozen_cache,exact_integer,calibration,80,0.8,0.09596895294305793,0.8154605944349242,0.3039783622282123,0.2902813165709593
saliency,P20_frozen_cache,exact_integer,calibration,81,0.81,0.0879550199889502,0.831141988341061,0.3016345382018764,0.28943275829832055
saliency,P20_frozen_cache,exact_integer,calibration,82,0.82,0.08482041696237884,0.8391708449217581,0.30035623127005584,0.2889013316124038
saliency,P20_frozen_cache,exact_integer,calibration,83,0.83,0.08032841064019818,0.8482089561043669,0.29912816080029975,0.28847203502300023
saliency,P20_frozen_cache,exact_integer,calibration,84,0.84,0.0755014221902061,0.8575998741580715,0.29784331663873304,0.2879897051733696
saliency,P20_frozen_cache,exact_integer,calibration,85,0.85,0.06963589474773321,0.8685335790722758,0.2963109141819035,0.2873711537847139
saliency,P20_frozen_cache,exact_integer,calibration,86,0.86,0.06421842684275103,0.8790184985148021,0.2949043961295476,0.2868696309741102
saliency,P20_frozen_cache,exact_integer,calibration,87,0.87,0.058501616859488126,0.8902593412301233,0.293349079423862,0.2861126805116955
saliency,P20_frozen_cache,exact_integer,calibration,88,0.88,0.05409722128293842,0.8987127293962631,0.2922758053541161,0.2856857260506945
saliency,P20_frozen_cache,exact_integer,calibration,89,0.89,0.04860317237817959,0.9099442626040116,0.2906564298533696,0.28488022573421196
saliency,P20_frozen_cache,exact_integer,calibration,90,0.9,0.045931916525467124,0.9158293682134557,0.28996389644629844,0.284628261211763
saliency,P20_frozen_cache,exact_integer,calibration,91,0.91,0.03982578864330898,0.9292728290450031,0.2879971910882344,0.28357483082765583
saliency,P20_frozen_cache,exact_integer,calibration,92,0.92,0.03358195402488511,0.9398611762961147,0.28679009935696254,0.28310886410998315
saliency,P20_frozen_cache,exact_integer,calibration,93,0.93,0.02800679812148299,0.950375379429014,0.2855012887408249,0.28252095221557283
saliency,P20_frozen_cache,exact_integer,calibration,94,0.94,0.025794389005300764,0.9572930430038068,0.28449784630080405,0.2819284154955237
saliency,P20_frozen_cache,exact_integer,calibration,95,0.95,0.022138693678616192,0.9647618444420105,0.2835934333281969,0.28154603423655433
saliency,P20_frozen_cache,exact_integer,calibration,96,0.96,0.007853557444774614,0.9821290871945787,0.2820779236752807,0.2812274482795467
saliency,P20_frozen_cache,exact_integer,calibration,97,0.97,0.0014633027365723863,0.9941060126497764,0.2805691908684926,0.28037506499441656
saliency,P20_frozen_cache,exact_integer,calibration,98,0.98,0.0003338678959380888,0.9987011419504385,0.27997422424365553,0.2799421520765687
saliency,P20_frozen_cache,exact_integer,calibration,99,0.99,6.58268227532448e-05,0.9997928310073173,0.2798469126647637,0.27984240404231076
saliency,P20_frozen_cache,exact_integer,calibration,100,1.0,0.0,1.0,0.27982386067947546,0.27982386067947546
saliency,P20_frozen_cache,exact_integer,test,0,0.0,1.0,0.0,0.0,0.0
saliency,P20_frozen_cache,exact_integer,test,1,0.01,0.8079017648406733,0.03893550928031149,0.5327625762137163,0.19050349478098746
saliency,P20_frozen_cache,exact_integer,test,2,0.02,0.8028254020078048,0.03999107566494566,0.5285761377200964,0.18897781511749887
saliency,P20_frozen_cache,exact_integer,test,3,0.03,0.7853934255458853,0.044834826923837834,0.5124035551861686,0.18002151425435403
saliency,P20_frozen_cache,exact_integer,test,4,0.04,0.7602041906688942,0.05252287762263072,0.5031710582933837,0.17884839055207913
saliency,P20_frozen_cache,exact_integer,test,5,0.05,0.7236030594724486,0.07115131445476044,0.49580976491814494,0.18860451411113355
saliency,P20_frozen_cache,exact_integer,test,6,0.06,0.7033530543699406,0.08167365641745356,0.48751446229117085,0.18985868624661098
saliency,P20_frozen_cache,exact_integer,test,7,0.07,0.6901226149417591,0.08886134481337761,0.480057063017209,0.18937644958590844
saliency,P20_frozen_cache,exact_integer,test,8,0.08,0.6792597167082872,0.09495907298355585,0.47396538182393505,0.18788065536920473
saliency,P20_frozen_cache,exact_integer,test,9,0.09,0.654426128594814,0.10864059190508,0.4698512458137354,0.19793848525221697
saliency,P20_frozen_cache,exact_integer,test,10,0.1,0.6375942174700592,0.11912892802861859,0.46623749127065894,0.20295594679611356
saliency,P20_frozen_cache,exact_integer,test,11,0.11,0.6224067363472102,0.1285261851138177,0.46208356648729465,0.2063824199682571
saliency,P20_frozen_cache,exact_integer,test,12,0.12,0.6107274377220168,0.13629203869143156,0.4579683022810895,0.20793783739383268
saliency,P20_frozen_cache,exact_integer,test,13,0.13,0.5917424694674782,0.14826615415802413,0.4546030780396057,0.2160139398545381
saliency,P20_frozen_cache,exact_integer,test,14,0.14,0.5763553195156851,0.16011058780199183,0.4499340018892416,0.22147236033386464
saliency,P20_frozen_cache,exact_integer,test,15,0.15,0.5671458734899993,0.16819109916077224,0.4465289630547149,0.22348149467226297
saliency,P20_frozen_cache,exact_integer,test,16,0.16,0.5556277539433055,0.17739304783364707,0.44380120563823344,0.227633948600482
saliency,P20_frozen_cache,exact_integer,test,17,0.17,0.5399736336752452,0.18943484158404855,0.4399314976722763,0.23462840907679236
saliency,P20_frozen_cache,exact_integer,test,18,0.18,0.5291894363938208,0.19888468766031636,0.43636959984201074,0.23811990924183515
saliency,P20_frozen_cache,exact_integer,test,19,0.19,0.5191904992057311,0.20847964993186308,0.4333862708532361,0.24106798539374558
saliency,P20_frozen_cache,exact_integer,test,20,0.2,0.5126837883263996,0.2145977737710138,0.4315853420632503,0.24324841408693482
saliency,P20_frozen_cache,exact_integer,test,21,0.21,0.4950008559010772,0.22983864637837428,0.42704904238600433,0.25059923602143347
saliency,P20_frozen_cache,exact_integer,test,22,0.22,0.4841235190725793,0.23997134132550663,0.4246050235488108,0.2547168128909016
saliency,P20_frozen_cache,exact_integer,test,23,0.23,0.47514553409370985,0.24936771666500288,0.42227820770960267,0.25793911409943476
saliency,P20_frozen_cache,exact_integer,test,24,0.24,0.4667925864180943,0.2581977047214623,0.4199215748683177,0.26068013301900145
saliency,P20_frozen_cache,exact_integer,test,25,0.25,0.4602897441108042,0.26450400426389203,0.41791164489900245,0.2623790259991157
saliency,P20_frozen_cache,exact_integer,test,26,0.26,0.4469427507999977,0.2783551250579085,0.41403890561335316,0.2664607288685399
saliency,P20_frozen_cache,exact_integer,test,27,0.27,0.43737100025731895,0.28837932653799997,0.4115519340820053,0.2694866246948581
saliency,P20_frozen_cache,exact_integer,test,28,0.28,0.4292518861352224,0.2974846499899692,0.40957239875732193,0.2716375768321409
saliency,P20_frozen_cache,exact_integer,test,29,0.29,0.41930006052735663,0.3082971561802614,0.4068066876535509,0.2741178517078056
saliency,P20_frozen_cache,exact_integer,test,30,0.3,0.41123315551516304,0.3173808777177288,0.4043138663011184,0.2760925399575823
saliency,P20_frozen_cache,exact_integer,test,31,0.31,0.40165057112572466,0.32860023039442254,0.4011709420945046,0.2781467632386859
saliency,P20_frozen_cache,exact_integer,test,32,0.32,0.39315468837843054,0.33925999046830907,0.3987125549318697,0.27993650457308755
saliency,P20_frozen_cache,exact_integer,test,33,0.33,0.38706326961615,0.3467032986635782,0.39652915792156346,0.2809365651067328
saliency,P20_frozen_cache,exact_integer,test,34,0.34,0.3766055607676231,0.35949544471619393,0.3929819733860626,0.2832671035988044
saliency,P20_frozen_cache,exact_integer,test,35,0.35,0.3698155603952491,0.36792782912592475,0.3910181611548951,0.28432972378880755
saliency,P20_frozen_cache,exact_integer,test,36,0.36,0.3625979304506126,0.3770829257526961,0.3888436840549305,0.2856646858380684
saliency,P20_frozen_cache,exact_integer,test,37,0.37,0.3517843435482601,0.38961068757641676,0.3861036904658513,0.2876037899409278
saliency,P20_frozen_cache,exact_integer,test,38,0.38,0.34470322590748687,0.39939845277720754,0.3835976050172538,0.28835942588399743
saliency,P20_frozen_cache,exact_integer,test,39,0.39,0.3376283345914014,0.4082696190713175,0.3819310288882898,0.28988644283455567
saliency,P20_frozen_cache,exact_integer,test,40,0.4,0.3326842979252053,0.41455919841573446,0.3805563589994213,0.2905944036264326
saliency,P20_frozen_cache,exact_integer,test,41,0.41,0.32109309574867917,0.4303893326616187,0.37693932354012694,0.29217878077541076
saliency,P20_frozen_cache,exact_integer,test,42,0.42,0.3144178448358855,0.4398554158880383,0.37468509998103083,0.29291298587991393
saliency,P20_frozen_cache,exact_integer,test,43,0.43,0.3074775823392404,0.450050795678216,0.3726179040017576,0.2939271701399197
saliency,P20_frozen_cache,exact_integer,test,44,0.44,0.30196085890047303,0.45819079115567507,0.3708168759177569,0.29438682912450453
saliency,P20_frozen_cache,exact_integer,test,45,0.45,0.2960127673681428,0.4671690544551717,0.36855419758400426,0.2949219770194071
saliency,P20_frozen_cache,exact_integer,test,46,0.46,0.28592367170893074,0.48145240830700936,0.3655692219410988,0.29589273379028636
saliency,P20_frozen_cache,exact_integer,test,47,0.47,0.2821336082627724,0.48752449628047295,0.36447447031572416,0.2963542536676649
saliency,P20_frozen_cache,exact_integer,test,48,0.48,0.27445987887124534,0.49969655493487414,0.3613201185446575,0.2966121851568471
saliency,P20_frozen_cache,exact_integer,test,49,0.49,0.26854473054563494,0.5087908781930854,0.35946605997550746,0.2968952687976766
saliency,P20_frozen_cache,exact_integer,test,50,0.5,0.26805021176114,0.5094956939082281,0.3594045166052086,0.2969433057108583
saliency,P20_frozen_cache,exact_integer,test,51,0.51,0.2555899757571565,0.5299123034371523,0.3547425314447145,0.29724095444152426
saliency,P20_frozen_cache,exact_integer,test,52,0.52,0.2523963154146865,0.53567224485109,0.3538678256139478,0.2974865730611801
saliency,P20_frozen_cache,exact_integer,test,53,0.53,0.24281812748824086,0.5511786853497651,0.35008658542650833,0.2973781190285339
saliency,P20_frozen_cache,exact_integer,test,54,0.54,0.23922341465483393,0.557139401899669,0.349191028450593,0.29778562552650134
saliency,P20_frozen_cache,exact_integer,test,55,0.55,0.2321158654289691,0.5686457334225209,0.34695257316170675,0.2977735349905384
saliency,P20_frozen_cache,exact_integer,test,56,0.56,0.2268492048505033,0.5771780086302899,0.3454123490991455,0.298148605174982
saliency,P20_frozen_cache,exact_integer,test,57,0.57,0.21999918476939062,0.5886523859520247,0.34294692848212477,0.29781376602935505
saliency,P20_frozen_cache,exact_integer,test,58,0.58,0.21338325582602388,0.5987363943186399,0.34139071792599207,0.2982921798635783
saliency,P20_frozen_cache,exact_integer,test,59,0.59,0.20795807088347498,0.60831384896862,0.33946301778478155,0.2980854434307658
saliency,P20_frozen_cache,exact_integer,test,60,0.6,0.20406294820307172,0.6155517662826564,0.33823557854814695,0.2980266854148876
saliency,P20_frozen_cache,exact_integer,test,61,0.61,0.19548819792293284,0.6304335625589225,0.33511293969528905,0.29743925870127014
saliency,P20_frozen_cache,exact_integer,test,62,0.62,0.19028705937981938,0.6391933574294727,0.3336740702849495,0.2976791599998072
saliency,P20_frozen_cache,exact_integer,test,63,0.63,0.18460262427361698,0.6490924940538244,0.33209573995753033,0.2976644197201789
saliency,P20_frozen_cache,exact_integer,test,64,0.64,0.17914285177937822,0.6582858740332684,0.33069189325885007,0.29768765174579037
saliency,P20_frozen_cache,exact_integer,test,65,0.65,0.17373024276212123,0.6678869587517662,0.3289541026475159,0.2973605072720698
saliency,P20_frozen_cache,exact_integer,test,66,0.66,0.16784617156378068,0.6790963654904839,0.3270296789660993,0.2971385714194982
saliency,P20_frozen_cache,exact_integer,test,67,0.67,0.16107375773182883,0.6919998829666608,0.32442866617208915,0.2964881659468625
saliency,P20_frozen_cache,exact_integer,test,68,0.68,0.1590178153377472,0.6961088093176551,0.3239239497715601,0.29653498821877
saliency,P20_frozen_cache,exact_integer,test,69,0.69,0.15153597234969451,0.7101029512358169,0.32143124036413057,0.2958552462188843
saliency,P20_frozen_cache,exact_integer,test,70,0.7,0.14782055123859209,0.7173308659348852,0.32019470598556415,0.2955708134018488
saliency,P20_frozen_cache,exact_integer,test,71,0.71,0.1413791530838985,0.7304060254499776,0.3178627466858715,0.29496032781807335
saliency,P20_frozen_cache,exact_integer,test,72,0.72,0.13741599268560833,0.7378841497959935,0.3168662401375815,0.2949487269054848
saliency,P20_frozen_cache,exact_integer,test,73,0.73,0.13009192861540944,0.7503238550922391,0.31490940480425317,0.29440042932665245
saliency,P20_frozen_cache,exact_integer,test,74,0.74,0.12543695344465114,0.7602366851487699,0.3131577861815758,0.29383472606221606
saliency,P20_frozen_cache,exact_integer,test,75,0.75,0.12394689229104028,0.7638299623387016,0.31272523659030477,0.2938067929707225
saliency,P20_frozen_cache,exact_integer,test,76,0.76,0.11763029581739591,0.7771710950645028,0.3105268996944436,0.2931601836963629
saliency,P20_frozen_cache,exact_integer,test,77,0.77,0.11114781754086267,0.7893354649652383,0.30863045440198017,0.2926342753391256
saliency,P20_frozen_cache,exact_integer,test,78,0.78,0.10578659472881069,0.7986204688811724,0.3074526036694296,0.2924471989210738
saliency,P20_frozen_cache,exact_integer,test,79,0.79,0.10069126858618459,0.808864535251867,0.3057977670268362,0.2918053025633016
saliency,P20_frozen_cache,exact_integer,test,80,0.8,0.09765791630269675,0.8155131909273813,0.30472192267535075,0.2912989601063257
saliency,P20_frozen_cache,exact_integer,test,81,0.81,0.08963316164400714,0.8302235316983779,0.3024892678397594,0.29049305322384505
saliency,P20_frozen_cache,exact_integer,test,82,0.82,0.08420300092616462,0.8397071225463635,0.30140946822201076,0.29019735713715716
saliency,P20_frozen_cache,exact_integer,test,83,0.83,0.07968853145249001,0.849268340046191,0.29998568029273254,0.28958399864440637
saliency,P20_frozen_cache,exact_integer,test,84,0.84,0.07609389763379583,0.8579757519523152,0.2984734075137424,0.2888028739983134
saliency,P20_frozen_cache,exact_integer,test,85,0.85,0.07116031700531233,0.8676236887169189,0.29705396771721365,0.2882228930024019
saliency,P20_frozen_cache,exact_integer,test,86,0.86,0.06532655440436436,0.8784812224046892,0.2955723099927156,0.2876214818378502
saliency,P20_frozen_cache,exact_integer,test,87,0.87,0.057895042695518734,0.8904370274722195,0.29425857350153617,0.2871957483501157
saliency,P20_frozen_cache,exact_integer,test,88,0.88,0.05356865729608414,0.899076761094537,0.2931738683226176,0.2867700722369348
saliency,P20_frozen_cache,exact_integer,test,89,0.89,0.049048150132392415,0.9101769965164278,0.29138600186751284,0.285792479971606
saliency,P20_frozen_cache,exact_integer,test,90,0.9,0.04692710388013874,0.915582815624,0.29056617584161176,0.2853590133704108
saliency,P20_frozen_cache,exact_integer,test,91,0.91,0.037617297811790094,0.9300625897251636,0.28898022116724054,0.2847513505715626
saliency,P20_frozen_cache,exact_integer,test,92,0.92,0.03250464306325128,0.9404097268024115,0.2875354444258765,0.2839294376628141
saliency,P20_frozen_cache,exact_integer,test,93,0.93,0.028221148533591305,0.9498418368168653,0.2862727983765548,0.28330383757173244
saliency,P20_frozen_cache,exact_integer,test,94,0.94,0.02561952749987652,0.9569181537892284,0.28534306445811375,0.2828494140378071
saliency,P20_frozen_cache,exact_integer,test,95,0.95,0.02225225871076722,0.964663473422934,0.28418379414489847,0.282209416863462
saliency,P20_frozen_cache,exact_integer,test,96,0.96,0.00639151247598345,0.9828459221633368,0.2827357082765954,0.2819620442066511
saliency,P20_frozen_cache,exact_integer,test,97,0.97,0.0016069966724538954,0.9938683547064016,0.28115541701460334,0.28095388335893673
saliency,P20_frozen_cache,exact_integer,test,98,0.98,0.0004074377159084887,0.9986007345417334,0.2805385509535902,0.28050514416565236
saliency,P20_frozen_cache,exact_integer,test,99,0.99,5.4423235317766565e-05,0.9997676723499286,0.2804170671317207,0.2804120954014367
saliency,P20_frozen_cache,exact_integer,test,100,1.0,0.0,1.0,0.2803874299751492,0.2803874299751492
saliency,P20_frozen_cache,machine,calibration,0,0.0,1.0,0.0,0.0,0.0
saliency,P20_frozen_cache,machine,calibration,1,0.01,0.8061653398296891,0.038832759623658626,0.5405143282348421,0.19236490902279824
saliency,P20_frozen_cache,machine,calibration,2,0.02,0.8012697823996665,0.03987237593695166,0.5358338511763859,0.19040910702324298
saliency,P20_frozen_cache,machine,calibration,3,0.03,0.7849427564865639,0.04451957798119884,0.5191363430924414,0.18067657496539774
saliency,P20_frozen_cache,machine,calibration,4,0.04,0.7599311318748844,0.05230529483247348,0.5077693623130599,0.17765091948646264
saliency,P20_frozen_cache,machine,calibration,5,0.05,0.7215531437215192,0.07146821027535162,0.4983086643138954,0.18992464708515802
saliency,P20_frozen_cache,machine,calibration,6,0.06,0.7021300522220726,0.08128047488358635,0.488704811767117,0.18969183617196414
saliency,P20_frozen_cache,machine,calibration,7,0.07,0.6891887413078275,0.08825888185748629,0.4810445731582997,0.18856801969663395
saliency,P20_frozen_cache,machine,calibration,8,0.08,0.6779515539120654,0.09457320573093737,0.4736659899992904,0.18638214174339351
saliency,P20_frozen_cache,machine,calibration,9,0.09,0.6544877361234621,0.10935276158597591,0.46946519185673086,0.19726530981476312
