cell_id,family,task,model,seed,method,score_origin,alpha,q,risk,mean_atom_fraction,precision,iou
bxaic__X__gin__seed42,bxaic,X,gin,42,atom_occlusion,P20_historical,0.2,3,0.1982543619857586,0.0432521799187035,0.92427651783605,0.7260221558502902
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,P20_historical,0.05,31,0.0448369106678816,0.3271727555300784,0.168530236449881,0.1665454123022705
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,P20_historical,0.1,26,0.084288414160845,0.278386701173016,0.1830133350412559,0.179445457332698
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,P20_historical,0.2,20,0.1929410920994904,0.2141407961866613,0.1931104253870668,0.1867195153285449
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,P01_historical,0.05,65,0.0480728744617633,0.670445452687567,0.5235078958118174,0.5064195414298613
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,P01_historical,0.1,55,0.0948621240287907,0.5716810705784846,0.5779763890875002,0.5389114533593379
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,P01_historical,0.2,42,0.1952970827970828,0.4448340596621358,0.6477129366018254,0.5549922441348311
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,P01_historical,0.05,53,0.0565305384749829,0.5567606723247531,0.6187353492909048,0.5880105724919967
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,P01_historical,0.1,45,0.1100648267314934,0.4706352784102144,0.6792763542763541,0.6139630635459669
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,P01_historical,0.2,34,0.216842437675771,0.3654296724686039,0.7518431129542241,0.6167664510328769
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,P20_historical,0.05,54,0.055285444174333,0.5583571405878894,0.6159183520294617,0.5846118590614636
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,P20_historical,0.1,45,0.1072534836423724,0.4706352784102114,0.6781817892929005,0.613161406844758
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,P20_historical,0.2,34,0.2080292594181481,0.3654296724686067,0.7527916805694586,0.6199709927178099
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,P20_historical,0.05,55,0.0481821106821106,0.5716810705784842,0.608991828436273,0.582292190612624
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,P20_historical,0.1,46,0.0946585474363252,0.4881133625549646,0.669226297004075,0.6137120917134685
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,P20_historical,0.2,35,0.2001104278882054,0.3760250504552883,0.7493656354767456,0.6228384423903857
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,P01_historical,0.05,61,0.0502109252109252,0.6361218790829477,0.5491232282898949,0.5288291213385813
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,P01_historical,0.1,51,0.1047190047190047,0.5344928656068183,0.6075252158585491,0.5609350794378314
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,P01_historical,0.2,39,0.2082779207779208,0.4103486240599057,0.6830334302556524,0.5753465861996993
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,P01_historical,0.05,59,0.0472116958228069,0.6108220997251971,0.5714877075988187,0.549198863096352
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,P01_historical,0.1,49,0.1034220728665173,0.5119776375360348,0.6314577286799509,0.5790425040726038
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,P01_historical,0.2,39,0.2047875256208589,0.4103486240599057,0.6834358167691501,0.5754664262146202
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,P20_historical,0.05,54,0.0521142173919951,0.5583571405878894,0.6185005490561031,0.5885990012151003
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,P20_historical,0.1,45,0.1038917886140108,0.4706352784102114,0.68166987333654,0.6173425984399503
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,P20_historical,0.2,33,0.2169701447479223,0.3497886346053451,0.7745177717399947,0.6303344194211066
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,P20_historical,0.05,56,0.0493410076743409,0.5865437109966837,0.5948712865379513,0.5708524626481268
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,P20_historical,0.1,46,0.1011970303636969,0.4881133625549646,0.6654368654368654,0.6083670891462436
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,P20_historical,0.2,34,0.2136128191683745,0.3654296724686067,0.7578503106280886,0.6212468550230845
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,P01_historical,0.05,57,0.0506931534709312,0.5944864363307101,0.5852234324456547,0.5608445089568241
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,P01_historical,0.1,47,0.1028022069688736,0.4897098308181002,0.6599771488660378,0.6037253316450083
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,P01_historical,0.2,35,0.2023390453946009,0.3760250504552863,0.7444043249598805,0.6193029029802335
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,P01_historical,0.05,57,0.0523322926100703,0.5944864363307101,0.5850600350600351,0.5598355665908126
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,P01_historical,0.1,48,0.1005318810874366,0.5040497096081068,0.6459440320551432,0.5915181873730206
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,P01_historical,0.2,37,0.1934198086975865,0.3942956357846952,0.7220915359804249,0.6039205540280532
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,P20_historical,0.05,53,0.0460434640990196,0.5567606723247545,0.6255483727705933,0.5981134359402327
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,P20_historical,0.1,43,0.1044818628151962,0.4519840668121395,0.7060484727151406,0.6354303663342202
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,P20_historical,0.2,32,0.2068906207795092,0.3418607066774147,0.7988702988702997,0.6521868467688898
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,P20_historical,0.05,51,0.0457989735767513,0.5344928656068199,0.6515429682096332,0.621595882053397
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,P20_historical,0.1,41,0.109021918744141,0.435648403417655,0.7308726475393158,0.6536376755847033
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,P20_historical,0.2,32,0.2033467991801326,0.3418607066774147,0.8112183612183611,0.6618701668409259
google__benzene__gin__seed123,google,benzene,gin,123,ig,P01_historical,0.05,63,0.0530546419435308,0.6521748673581581,0.5330796844685735,0.5123303657918381
google__benzene__gin__seed123,google,benzene,gin,123,ig,P01_historical,0.1,51,0.1002665363776474,0.5344928656068183,0.6092161703272814,0.5605841587523734
google__benzene__gin__seed123,google,benzene,gin,123,ig,P01_historical,0.2,38,0.1992945326278659,0.4033880615437876,0.6981938287493843,0.5853471949705179
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,P01_historical,0.05,96,0.018115337559782,0.9920720720720722,0.3698031303036462,0.3677827766166259
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,P01_historical,0.1,94,0.0944192208081096,0.9575645508922008,0.3556615195535867,0.34419030361867
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,P01_historical,0.2,89,0.1750850056405612,0.9150522543219332,0.3415831331224834,0.321059495362527
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,P20_historical,0.05,46,0.0489354433798878,0.4881133625549646,0.7064147480814134,0.6666733157015229
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,P20_historical,0.1,38,0.1026818485151819,0.4033880615437886,0.786360964138743,0.6968799356871269
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,P20_historical,0.2,26,0.2150489775489772,0.2807210548074433,0.9454168454168476,0.7460025081757121
google__benzene__gin__seed123,google,benzene,gin,123,saliency,P20_historical,0.05,51,0.0560383796494907,0.5344928656068199,0.642057342057341,0.6078130534700875
google__benzene__gin__seed123,google,benzene,gin,123,saliency,P20_historical,0.1,44,0.1009187759187759,0.4599267921461687,0.6988109321442654,0.6316989645679012
google__benzene__gin__seed123,google,benzene,gin,123,saliency,P20_historical,0.2,33,0.2015005084449527,0.3497886346053451,0.7913163163163162,0.6514807497693628
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,P01_historical,0.05,85,0.0423737229292784,0.8725548384855007,0.4060869603654261,0.3965961601707402
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,P01_historical,0.1,79,0.0940527829416718,0.8109944835861289,0.4108993741002684,0.390631641502964
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,P01_historical,0.2,69,0.2000450847673069,0.7147563066119474,0.4088788713788713,0.366578598956592
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,P01_historical,0.05,88,0.0468567774123329,0.9031661198214196,0.3917488561924406,0.3831664190894159
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,P01_historical,0.1,81,0.0855921397588064,0.8355199614449401,0.4047899542223587,0.3886890450533306
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,P01_historical,0.2,67,0.1830227052449274,0.6966818685375092,0.4303151840733539,0.3917821574108497
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,P20_historical,0.05,57,0.0562097812097812,0.594486436330712,0.5780064668953566,0.5507560799184469
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,P20_historical,0.1,46,0.1054721388054721,0.4881133625549646,0.6550172105727662,0.5962660861826673
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,P20_historical,0.2,34,0.1946132640577085,0.3654296724686067,0.7629343629343633,0.6373431819424248
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,P20_historical,0.05,71,0.0509348634348634,0.7345822575546977,0.4761722461068852,0.4610249198075042
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,P20_historical,0.1,61,0.0937868423979534,0.6361218790829436,0.5208344958344953,0.4898643249026871
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,P20_historical,0.2,46,0.2011863053529717,0.4881133625549646,0.586204855649301,0.5074037433815572
google__benzene__gin__seed42,google,benzene,gin,42,ig,P01_historical,0.05,84,0.0523602968047412,0.8611619070925692,0.4090239749854472,0.3995420758063404
google__benzene__gin__seed42,google,benzene,gin,42,ig,P01_historical,0.1,73,0.1022534439201105,0.7551707536987445,0.4382200548781216,0.4161341291619032
google__benzene__gin__seed42,google,benzene,gin,42,ig,P01_historical,0.2,58,0.2010250329694774,0.6016364434807174,0.479577521244188,0.4259659146435443
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,P01_historical,0.05,92,0.0437252728919395,0.946109652770636,0.3761486369120116,0.3691062629325592
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,P01_historical,0.1,83,0.1092832912277356,0.8503733407484473,0.3884930443065977,0.3711982206605754
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,P01_historical,0.2,59,0.2088270810493032,0.6108220997251971,0.4729567062900396,0.4281939269749802
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,P20_historical,0.05,51,0.052259600870712,0.5344928656068199,0.6430270708048472,0.6087252357729537
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,P20_historical,0.1,41,0.1052320177320176,0.435648403417655,0.7273319134430265,0.6503162354813574
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,P20_historical,0.2,29,0.2087603476492363,0.31188824558816,0.8641498641498663,0.6965231112375931
google__benzene__gin__seed42,google,benzene,gin,42,saliency,P20_historical,0.05,51,0.0469542955654066,0.5344928656068199,0.6503964698409125,0.6200110003773559
google__benzene__gin__seed42,google,benzene,gin,42,saliency,P20_historical,0.1,42,0.0984266012043789,0.4448340596621328,0.7256817423484094,0.6551166317635186
google__benzene__gin__seed42,google,benzene,gin,42,saliency,P20_historical,0.2,31,0.1974476460587573,0.3317141965309036,0.8382275132275141,0.6843241256252939
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,P01_historical,0.05,77,0.0538800856881213,0.7935035142409447,0.5902212720752636,0.572468439321809
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,P01_historical,0.1,67,0.1019980763284334,0.6977497682005145,0.635333738681953,0.594140382505597
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,P01_historical,0.2,53,0.1983454789258361,0.5587607636297947,0.705587666301952,0.6059682087317813
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,P01_historical,0.05,89,0.0489378924646781,0.9140376849550448,0.5157499820613757,0.5038079550598811
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,P01_historical,0.1,81,0.0879145408163265,0.8360362351772493,0.5402046877209968,0.5145585950287873
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,P01_historical,0.2,64,0.1976271868012939,0.662685584918506,0.597758466731681,0.5245299924963237
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,P20_historical,0.05,71,0.0565786891679748,0.7360773214928387,0.6320334143272694,0.608292239458966
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,P20_historical,0.1,61,0.1109928761714475,0.6349217897381224,0.6878640456765455,0.6321691545437951
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,P20_historical,0.2,48,0.2081321580205509,0.5078102380716413,0.7603908987837558,0.6377257859728973
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,P20_historical,0.05,95,0.030520260989011,0.9664182278642678,0.4967968410460309,0.4902400631965512
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,P20_historical,0.1,86,0.0862437042124541,0.8837175299661713,0.511676331640189,0.4893945596029642
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,P20_historical,0.2,72,0.1777682882593596,0.7424548725132468,0.5470227616104716,0.4930890864044059
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,P01_historical,0.05,95,0.0424103054683411,0.9664182278642682,0.4909878278474501,0.4819260531219577
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,P01_historical,0.1,89,0.0917081430474287,0.9140376849550448,0.492729215913921,0.4706043278588793
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,P01_historical,0.2,64,0.1930727754388468,0.662685584918506,0.6016518575670362,0.5292375857609023
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,P01_historical,0.05,88,0.0473381900837257,0.9043177969998628,0.5219646399306256,0.5100231231533302
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,P01_historical,0.1,80,0.0974240417320774,0.8213806229323514,0.5442948819127087,0.5164096487954156
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,P01_historical,0.2,63,0.1937581391822463,0.6531162069280754,0.609063357277643,0.5330984108540362
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,P20_historical,0.05,69,0.0500696847795061,0.7136361104766599,0.6564368856516966,0.6338840077268179
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,P20_historical,0.1,58,0.1034951655487368,0.6043412180825836,0.7276448501894928,0.6720450126437518
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,P20_historical,0.2,46,0.1902979089363018,0.4875469047855013,0.8099025974025972,0.6822291810080676
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,P20_historical,0.05,92,0.0377918956043956,0.94767584806822,0.5028825369590714,0.4935628770298823
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,P20_historical,0.1,85,0.0833533653846153,0.8724292646600486,0.5202208420250077,0.4989330033993083
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,P20_historical,0.2,70,0.1669152276295133,0.7269080287757517,0.5655945150496094,0.5114072214030538
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_historical,0.05,73,0.0562743060510917,0.7549440500024239,0.6172332726260054,0.5960252613344442
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_historical,0.1,63,0.1044853212263926,0.6531162069280754,0.6747960744612531,0.6267632635804904
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_historical,0.2,53,0.1958901217829789,0.5587607636297947,0.7054808534719249,0.6042486057651499
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_historical,0.05,83,0.0395776098901098,0.8516688901661222,0.5581794385417644,0.5467394074854822
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_historical,0.1,73,0.0786912120617477,0.7549440500024239,0.6029725607501619,0.5747828558410851
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_historical,0.2,56,0.1784933072879501,0.5846027341592651,0.6918954805115519,0.6030933935345699
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,P20_historical,0.05,73,0.0365065737833595,0.7549440500024239,0.629417657597943,0.6144053233795053
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,P20_historical,0.1,62,0.0987876334974548,0.6443736474042657,0.685851883731348,0.6374866609093031
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,P20_historical,0.2,51,0.1932340353099281,0.5352281995744245,0.7343239102167674,0.62753539571423
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,P20_historical,0.05,96,0.0062499999999999,0.9953571428571424,0.4947280684829175,0.4937905684829176
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,P20_historical,0.1,91,0.0750243060510916,0.9336198180475164,0.4916035494912255,0.4747801501450088
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,P20_historical,0.2,81,0.1570279422957993,0.8360362351772489,0.5003476883024096,0.4596388063637999
google__logic10__gin__seed123,google,logic10,gin,123,ig,P01_historical,0.05,83,0.0417153159340659,0.8516688901661222,0.5564586365846179,0.5434499393242759
google__logic10__gin__seed123,google,logic10,gin,123,ig,P01_historical,0.1,74,0.1040893630179344,0.7666308757624763,0.577523413518272,0.5412322807374085
google__logic10__gin__seed123,google,logic10,gin,123,ig,P01_historical,0.2,64,0.1908638980067551,0.662685584918506,0.6010286340643484,0.5282016676594574
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,P01_historical,0.05,96,0.0069940476190476,0.995357142857143,0.4943560446733941,0.4932548541972036
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,P01_historical,0.1,93,0.076532433340469,0.9549678417887856,0.4792079568861677,0.4612433736506477
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,P01_historical,0.2,88,0.1702924307835021,0.9043177969998628,0.4560495673778652,0.4183163885540161
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_historical,0.05,73,0.0309809981684981,0.7549440500024239,0.6331029660668097,0.6198169772908552
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_historical,0.1,58,0.0933789796513009,0.6043412180825836,0.7359403493332063,0.6819221416713538
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_historical,0.2,44,0.1976343225227153,0.4630785606296572,0.8447375541125535,0.6977006995980207
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_historical,0.05,92,0.0331816620879121,0.94767584806822,0.5054392464667771,0.4972165552813993
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_historical,0.1,85,0.1012090587983444,0.8724292646600486,0.5104820476835072,0.4847274449847707
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_historical,0.2,70,0.2014367700751629,0.7269080287757517,0.5433755232862374,0.4807892409202666
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_historical,0.05,93,0.0487890829408686,0.9549678417887856,0.4934603882779048,0.4818863332346268
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_historical,0.1,86,0.0974769649992864,0.883717529966172,0.5056245319330653,0.479627546620148
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_historical,0.2,67,0.2055126421197849,0.6977497682005145,0.5621198238910948,0.4903168953754978
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_historical,0.05,95,0.0431461767399267,0.9664182278642682,0.4908568118723062,0.4818245695287284
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_historical,0.1,91,0.0956158424908424,0.9336198180475164,0.4806759704209731,0.4593566320759073
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_historical,0.2,84,0.2002346240069454,0.8617135330232651,0.4615837323765231,0.4167575473628639
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_historical,0.05,69,0.0465369080324437,0.7136361104766599,0.6583302712110486,0.6374742640661345
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_historical,0.1,58,0.0994973404571618,0.6043412180825836,0.7303736689897401,0.6760816986284143
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_historical,0.2,46,0.1888202199586127,0.4875469047855013,0.8098694212533498,0.6843086965263959
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_historical,0.05,88,0.0374971382783882,0.9043177969998624,0.5266638906590116,0.5162753778013954
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_historical,0.1,81,0.0793718929879643,0.8360362351772489,0.5449692991384997,0.5217419452842319
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_historical,0.2,69,0.1850928461419533,0.7136361104766599,0.5647030607114641,0.5032874747402334
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_historical,0.05,95,0.0433507712525569,0.9664182278642682,0.4905051311282382,0.4812396767667556
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_historical,0.1,87,0.0914248326078683,0.8955752374760533,0.5021744865287545,0.4778516872335979
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_historical,0.2,69,0.1989865045668617,0.7136361104766592,0.5540597168354521,0.4871094646529327
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_historical,0.05,96,0.0087797619047619,0.995357142857143,0.4936119970543465,0.4922429494352989
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_historical,0.1,92,0.0813411662742019,0.9476758480682204,0.4811269323266077,0.4623407328871977
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_historical,0.2,86,0.1767415620094191,0.883717529966172,0.463594243327008,0.4249821245714632
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_historical,0.05,83,0.0444310897435897,0.8516688901661219,0.5544071705636004,0.5408720290212253
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_historical,0.1,69,0.1010827342300555,0.7136361104766599,0.6207802191389374,0.5804885925432005
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_historical,0.2,51,0.2081736344013129,0.5352281995744245,0.7242679443572299,0.6113117358110589
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_historical,0.05,88,0.0325144721350078,0.9043177969998624,0.5297301787464462,0.5210766316502703
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_historical,0.1,74,0.0923058340469053,0.7666308757624759,0.5847290574385197,0.5519726730021539
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_historical,0.2,56,0.1897141177275106,0.584602734159266,0.6829967899164326,0.5926093252753193
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_historical,0.05,81,0.0225177304964538,0.833329619256579,0.2300884216494189,0.2286756481959367
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_historical,0.1,72,0.0576241134751773,0.7399967108726914,0.2502119091449504,0.246901039185803
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,P01_historical,0.2,51,0.128774062816616,0.5366178184953944,0.3152027641389343,0.3004164865866993
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_historical,0.05,88,0.0147163120567375,0.905415527160543,0.2132749054954443,0.2123994935191997
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_historical,0.1,81,0.0365248226950354,0.833329619256579,0.2258508643644669,0.2236231545204718
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,P01_historical,0.2,65,0.1106889564336372,0.6737756827697773,0.2554154700118404,0.2465095087048516
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_historical,0.05,43,0.0122340425531914,0.4551702084637703,0.4240520708605814,0.4204599183322587
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_historical,0.1,31,0.069579533941236,0.3289956385246981,0.5464285714285714,0.5214070799177183
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,P20_historical,0.2,23,0.2050911854103343,0.256416662987491,0.5819148936170213,0.5119323938472873
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_historical,0.05,97,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_historical,0.1,96,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,P20_historical,0.2,96,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_historical,0.05,69,0.0303444782168186,0.7178330720591641,0.2630500427121203,0.2601201423750992
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_historical,0.1,60,0.0599797365754812,0.6218405892071917,0.2963698240293985,0.2912789859285479
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,P01_historical,0.2,48,0.1395896656534954,0.5051045091097445,0.3338191949894077,0.3181342888789697
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_historical,0.05,96,0.0148936170212765,0.9948936170212764,0.1951853943778202,0.1947953234558344
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_historical,0.1,93,0.0813829787234042,0.9546910462550436,0.190107325471754,0.1874794061935596
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,P01_historical,0.2,87,0.1931104356636271,0.8983233285789827,0.1772306381159553,0.1705612689340561
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_historical,0.05,51,0.0053191489361702,0.5366178184953946,0.3633441617484171,0.3620348327795136
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_historical,0.1,37,0.054305977710233,0.39782984641081,0.4638129010469436,0.4494719228761783
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,P20_historical,0.2,28,0.1426545086119554,0.3068319997111708,0.5329787234042552,0.4902766264468391
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_historical,0.05,97,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_historical,0.1,96,0.0166666666666666,0.9948936170212768,0.1942988695551252,0.1936960326756926
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,P20_historical,0.2,96,0.0166666666666666,0.9948936170212768,0.1942988695551252,0.1936960326756926
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_historical,0.05,74,0.0235815602836879,0.7666275550759587,0.2503358893081244,0.2487397716351672
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_historical,0.1,56,0.0679331306990881,0.584373580750989,0.3117994298845363,0.3044657174976324
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,P01_historical,0.2,41,0.1564336372847011,0.4385277732141946,0.3741556906450523,0.3499343446151957
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_historical,0.05,90,0.0111702127659574,0.915132937080838,0.2115905976512627,0.2107874692348133
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_historical,0.1,71,0.0551418439716312,0.7323979266781626,0.252701618017638,0.2491342682305069
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,P01_historical,0.2,51,0.1507598784194528,0.5366178184953944,0.3067218833176279,0.2904544627948882
