cell_id,family,task,model,seed,method,score_origin,alpha,comparison,machine_q,exact_q,q_change,calibration_occurrences,calibration_changed_sets,test_occurrences,test_changed_sets,machine_risk,exact_risk,delta_risk,machine_mean_atom_fraction,exact_mean_atom_fraction,delta_mean_atom_fraction,machine_precision,exact_precision,delta_precision,machine_iou,exact_iou,delta_iou
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.05,recalibrated,73,73,0,192,0,112,0,0.0309809981684981,0.0309809981684981,0.0,0.7549440500024239,0.7549440500024239,0.0,0.6331029660668097,0.6331029660668097,0.0,0.6198169772908552,0.6198169772908552,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,58,58,0,192,0,112,0,0.0933789796513009,0.0933789796513009,0.0,0.6043412180825836,0.6043412180825836,0.0,0.7359403493332063,0.7359403493332063,0.0,0.6819221416713538,0.6819221416713538,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,58,58,0,192,0,112,0,0.0933789796513009,0.0933789796513009,0.0,0.6043412180825836,0.6043412180825836,0.0,0.7359403493332063,0.7359403493332063,0.0,0.6819221416713538,0.6819221416713538,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.1,recalibrated,58,58,0,192,0,112,0,0.0933789796513009,0.0933789796513009,0.0,0.6043412180825836,0.6043412180825836,0.0,0.7359403493332063,0.7359403493332063,0.0,0.6819221416713538,0.6819221416713538,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,44,44,0,192,0,112,0,0.1976343225227153,0.1976343225227153,0.0,0.4630785606296572,0.4630785606296572,0.0,0.8447375541125535,0.8447375541125535,0.0,0.6977006995980207,0.6977006995980207,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,44,44,0,192,0,112,0,0.1976343225227153,0.1976343225227153,0.0,0.4630785606296572,0.4630785606296572,0.0,0.8447375541125535,0.8447375541125535,0.0,0.6977006995980207,0.6977006995980207,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.2,recalibrated,44,44,0,192,0,112,0,0.1976343225227153,0.1976343225227153,0.0,0.4630785606296572,0.4630785606296572,0.0,0.8447375541125535,0.8447375541125535,0.0,0.6977006995980207,0.6977006995980207,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.05,fixed_historical_q,92,92,0,192,0,112,0,0.0331816620879121,0.0331816620879121,0.0,0.94767584806822,0.94767584806822,0.0,0.5054392464667771,0.5054392464667771,0.0,0.4972165552813993,0.4972165552813993,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,92,92,0,192,0,112,0,0.0331816620879121,0.0331816620879121,0.0,0.94767584806822,0.94767584806822,0.0,0.5054392464667771,0.5054392464667771,0.0,0.4972165552813993,0.4972165552813993,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.05,recalibrated,92,92,0,192,0,112,0,0.0331816620879121,0.0331816620879121,0.0,0.94767584806822,0.94767584806822,0.0,0.5054392464667771,0.5054392464667771,0.0,0.4972165552813993,0.4972165552813993,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.1,fixed_historical_q,85,85,0,192,0,112,0,0.1012090587983444,0.1012090587983444,0.0,0.8724292646600486,0.8724292646600486,0.0,0.5104820476835072,0.5104820476835072,0.0,0.4847274449847707,0.4847274449847707,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,85,85,0,192,0,112,0,0.1012090587983444,0.1012090587983444,0.0,0.8724292646600486,0.8724292646600486,0.0,0.5104820476835072,0.5104820476835072,0.0,0.4847274449847707,0.4847274449847707,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.1,recalibrated,85,85,0,192,0,112,0,0.1012090587983444,0.1012090587983444,0.0,0.8724292646600486,0.8724292646600486,0.0,0.5104820476835072,0.5104820476835072,0.0,0.4847274449847707,0.4847274449847707,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.2,fixed_historical_q,70,70,0,192,14,112,11,0.2014367700751629,0.2048021546905475,0.0033653846153846,0.7269080287757517,0.7219973144900377,-0.0049107142857139,0.5433755232862374,0.5446510334903191,0.0012755102040816,0.4807892409202666,0.4803769049332403,-0.0004123359870262
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,70,70,0,192,14,112,11,0.2014367700751629,0.2048021546905475,0.0033653846153846,0.7269080287757517,0.7219973144900377,-0.0049107142857139,0.5433755232862374,0.5446510334903191,0.0012755102040816,0.4807892409202666,0.4803769049332403,-0.0004123359870262
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.2,recalibrated,70,70,0,192,14,112,11,0.2014367700751629,0.2048021546905475,0.0033653846153846,0.7269080287757517,0.7219973144900377,-0.0049107142857139,0.5433755232862374,0.5446510334903191,0.0012755102040816,0.4807892409202666,0.4803769049332403,-0.0004123359870262
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.05,fixed_historical_q,93,93,0,192,0,112,0,0.0487890829408686,0.0487890829408686,0.0,0.9549678417887848,0.9549678417887848,0.0,0.4934603882779045,0.4934603882779045,0.0,0.4818863332346268,0.4818863332346268,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.05,fixed_current_machine_q,93,93,0,192,0,112,0,0.0487890829408686,0.0487890829408686,0.0,0.9549678417887848,0.9549678417887848,0.0,0.4934603882779045,0.4934603882779045,0.0,0.4818863332346268,0.4818863332346268,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.05,recalibrated,93,93,0,192,0,112,0,0.0487890829408686,0.0487890829408686,0.0,0.9549678417887848,0.9549678417887848,0.0,0.4934603882779045,0.4934603882779045,0.0,0.4818863332346268,0.4818863332346268,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.1,fixed_historical_q,86,86,0,192,0,112,0,0.0974769649992862,0.0974769649992862,0.0,0.8837175299661713,0.8837175299661713,0.0,0.5056245319330653,0.5056245319330653,0.0,0.4796275466201481,0.4796275466201481,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.1,fixed_current_machine_q,86,86,0,192,0,112,0,0.0974769649992862,0.0974769649992862,0.0,0.8837175299661713,0.8837175299661713,0.0,0.5056245319330653,0.5056245319330653,0.0,0.4796275466201481,0.4796275466201481,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.1,recalibrated,86,86,0,192,0,112,0,0.0974769649992862,0.0974769649992862,0.0,0.8837175299661713,0.8837175299661713,0.0,0.5056245319330653,0.5056245319330653,0.0,0.4796275466201481,0.4796275466201481,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.2,fixed_historical_q,67,67,0,192,0,112,0,0.2055126421197847,0.2055126421197847,0.0,0.697749768200515,0.697749768200515,0.0,0.5621198238910946,0.5621198238910946,0.0,0.4903168953754974,0.4903168953754974,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.2,fixed_current_machine_q,67,67,0,192,0,112,0,0.2055126421197847,0.2055126421197847,0.0,0.697749768200515,0.697749768200515,0.0,0.5621198238910946,0.5621198238910946,0.0,0.4903168953754974,0.4903168953754974,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.2,recalibrated,67,67,0,192,0,112,0,0.2055126421197847,0.2055126421197847,0.0,0.697749768200515,0.697749768200515,0.0,0.5621198238910946,0.5621198238910946,0.0,0.4903168953754974,0.4903168953754974,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,95,95,0,192,0,112,0,0.0431461767399267,0.0431461767399267,0.0,0.9664182278642678,0.9664182278642678,0.0,0.490856811872306,0.490856811872306,0.0,0.4818245695287285,0.4818245695287285,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,95,95,0,192,0,112,0,0.0431461767399267,0.0431461767399267,0.0,0.9664182278642678,0.9664182278642678,0.0,0.490856811872306,0.490856811872306,0.0,0.4818245695287285,0.4818245695287285,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.05,recalibrated,95,95,0,192,0,112,0,0.0431461767399267,0.0431461767399267,0.0,0.9664182278642678,0.9664182278642678,0.0,0.490856811872306,0.490856811872306,0.0,0.4818245695287285,0.4818245695287285,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,91,91,0,192,0,112,0,0.0956158424908423,0.0956158424908423,0.0,0.9336198180475164,0.9336198180475164,0.0,0.4806759704209731,0.4806759704209731,0.0,0.4593566320759074,0.4593566320759074,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,91,91,0,192,0,112,0,0.0956158424908423,0.0956158424908423,0.0,0.9336198180475164,0.9336198180475164,0.0,0.4806759704209731,0.4806759704209731,0.0,0.4593566320759074,0.4593566320759074,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.1,recalibrated,91,91,0,192,0,112,0,0.0956158424908423,0.0956158424908423,0.0,0.9336198180475164,0.9336198180475164,0.0,0.4806759704209731,0.4806759704209731,0.0,0.4593566320759074,0.4593566320759074,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,84,84,0,192,0,112,0,0.2002346240069454,0.2002346240069454,0.0,0.8617135330232646,0.8617135330232646,0.0,0.461583732376523,0.461583732376523,0.0,0.4167575473628639,0.4167575473628639,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,84,84,0,192,0,112,0,0.2002346240069454,0.2002346240069454,0.0,0.8617135330232646,0.8617135330232646,0.0,0.461583732376523,0.461583732376523,0.0,0.4167575473628639,0.4167575473628639,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.2,recalibrated,84,84,0,192,0,112,0,0.2002346240069454,0.2002346240069454,0.0,0.8617135330232646,0.8617135330232646,0.0,0.461583732376523,0.461583732376523,0.0,0.4167575473628639,0.4167575473628639,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,69,69,0,192,0,112,0,0.0465369080324437,0.0465369080324437,0.0,0.7136361104766599,0.7136361104766599,0.0,0.6583302712110486,0.6583302712110486,0.0,0.6374742640661345,0.6374742640661345,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,69,69,0,192,0,112,0,0.0465369080324437,0.0465369080324437,0.0,0.7136361104766599,0.7136361104766599,0.0,0.6583302712110486,0.6583302712110486,0.0,0.6374742640661345,0.6374742640661345,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.05,recalibrated,69,69,0,192,0,112,0,0.0465369080324437,0.0465369080324437,0.0,0.7136361104766599,0.7136361104766599,0.0,0.6583302712110486,0.6583302712110486,0.0,0.6374742640661345,0.6374742640661345,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,58,58,0,192,0,112,0,0.0994973404571618,0.0994973404571618,0.0,0.6043412180825836,0.6043412180825836,0.0,0.7303736689897401,0.7303736689897401,0.0,0.6760816986284143,0.6760816986284143,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,58,58,0,192,0,112,0,0.0994973404571618,0.0994973404571618,0.0,0.6043412180825836,0.6043412180825836,0.0,0.7303736689897401,0.7303736689897401,0.0,0.6760816986284143,0.6760816986284143,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.1,recalibrated,58,58,0,192,0,112,0,0.0994973404571618,0.0994973404571618,0.0,0.6043412180825836,0.6043412180825836,0.0,0.7303736689897401,0.7303736689897401,0.0,0.6760816986284143,0.6760816986284143,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,46,46,0,192,0,112,0,0.1888202199586127,0.1888202199586127,0.0,0.4875469047855013,0.4875469047855013,0.0,0.8098694212533498,0.8098694212533498,0.0,0.6843086965263959,0.6843086965263959,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,46,46,0,192,0,112,0,0.1888202199586127,0.1888202199586127,0.0,0.4875469047855013,0.4875469047855013,0.0,0.8098694212533498,0.8098694212533498,0.0,0.6843086965263959,0.6843086965263959,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.2,recalibrated,46,46,0,192,0,112,0,0.1888202199586127,0.1888202199586127,0.0,0.4875469047855013,0.4875469047855013,0.0,0.8098694212533498,0.8098694212533498,0.0,0.6843086965263959,0.6843086965263959,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.05,fixed_historical_q,88,88,0,192,0,112,0,0.0374971382783882,0.0374971382783882,0.0,0.9043177969998624,0.9043177969998624,0.0,0.5266638906590116,0.5266638906590116,0.0,0.5162753778013954,0.5162753778013954,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,88,88,0,192,0,112,0,0.0374971382783882,0.0374971382783882,0.0,0.9043177969998624,0.9043177969998624,0.0,0.5266638906590116,0.5266638906590116,0.0,0.5162753778013954,0.5162753778013954,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.05,recalibrated,88,88,0,192,0,112,0,0.0374971382783882,0.0374971382783882,0.0,0.9043177969998624,0.9043177969998624,0.0,0.5266638906590116,0.5266638906590116,0.0,0.5162753778013954,0.5162753778013954,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.1,fixed_historical_q,81,81,0,192,0,112,0,0.0793718929879643,0.0793718929879643,0.0,0.8360362351772489,0.8360362351772489,0.0,0.5449692991384997,0.5449692991384997,0.0,0.5217419452842319,0.5217419452842319,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,81,81,0,192,0,112,0,0.0793718929879643,0.0793718929879643,0.0,0.8360362351772489,0.8360362351772489,0.0,0.5449692991384997,0.5449692991384997,0.0,0.5217419452842319,0.5217419452842319,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.1,recalibrated,81,81,0,192,0,112,0,0.0793718929879643,0.0793718929879643,0.0,0.8360362351772489,0.8360362351772489,0.0,0.5449692991384997,0.5449692991384997,0.0,0.5217419452842319,0.5217419452842319,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.2,fixed_historical_q,69,69,0,192,0,112,0,0.1850928461419533,0.1850928461419533,0.0,0.7136361104766599,0.7136361104766599,0.0,0.5647030607114641,0.5647030607114641,0.0,0.5032874747402334,0.5032874747402334,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,69,69,0,192,0,112,0,0.1850928461419533,0.1850928461419533,0.0,0.7136361104766599,0.7136361104766599,0.0,0.5647030607114641,0.5647030607114641,0.0,0.5032874747402334,0.5032874747402334,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.2,recalibrated,69,69,0,192,0,112,0,0.1850928461419533,0.1850928461419533,0.0,0.7136361104766599,0.7136361104766599,0.0,0.5647030607114641,0.5647030607114641,0.0,0.5032874747402334,0.5032874747402334,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.05,fixed_historical_q,95,95,0,192,0,112,0,0.0433507712525569,0.0433507712525569,0.0,0.9664182278642678,0.9664182278642678,0.0,0.4905051311282379,0.4905051311282379,0.0,0.4812396767667558,0.4812396767667558,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.05,fixed_current_machine_q,95,95,0,192,0,112,0,0.0433507712525569,0.0433507712525569,0.0,0.9664182278642678,0.9664182278642678,0.0,0.4905051311282379,0.4905051311282379,0.0,0.4812396767667558,0.4812396767667558,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.05,recalibrated,95,95,0,192,0,112,0,0.0433507712525569,0.0433507712525569,0.0,0.9664182278642678,0.9664182278642678,0.0,0.4905051311282379,0.4905051311282379,0.0,0.4812396767667558,0.4812396767667558,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.1,fixed_historical_q,87,87,0,192,0,112,0,0.0914248326078681,0.0914248326078681,0.0,0.8955752374760529,0.8955752374760529,0.0,0.5021744865287546,0.5021744865287546,0.0,0.4778516872335978,0.4778516872335978,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.1,fixed_current_machine_q,87,87,0,192,0,112,0,0.0914248326078681,0.0914248326078681,0.0,0.8955752374760529,0.8955752374760529,0.0,0.5021744865287546,0.5021744865287546,0.0,0.4778516872335978,0.4778516872335978,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.1,recalibrated,87,87,0,192,0,112,0,0.0914248326078681,0.0914248326078681,0.0,0.8955752374760529,0.8955752374760529,0.0,0.5021744865287546,0.5021744865287546,0.0,0.4778516872335978,0.4778516872335978,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.2,fixed_historical_q,69,69,0,192,0,112,0,0.1989865045668615,0.1989865045668615,0.0,0.7136361104766599,0.7136361104766599,0.0,0.5540597168354521,0.5540597168354521,0.0,0.4871094646529327,0.4871094646529327,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.2,fixed_current_machine_q,69,69,0,192,0,112,0,0.1989865045668615,0.1989865045668615,0.0,0.7136361104766599,0.7136361104766599,0.0,0.5540597168354521,0.5540597168354521,0.0,0.4871094646529327,0.4871094646529327,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.2,recalibrated,69,69,0,192,0,112,0,0.1989865045668615,0.1989865045668615,0.0,0.7136361104766599,0.7136361104766599,0.0,0.5540597168354521,0.5540597168354521,0.0,0.4871094646529327,0.4871094646529327,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,96,96,0,192,0,112,0,0.0087797619047619,0.0087797619047619,0.0,0.9953571428571424,0.9953571428571424,0.0,0.4936119970543462,0.4936119970543462,0.0,0.4922429494352985,0.4922429494352985,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,96,96,0,192,0,112,0,0.0087797619047619,0.0087797619047619,0.0,0.9953571428571424,0.9953571428571424,0.0,0.4936119970543462,0.4936119970543462,0.0,0.4922429494352985,0.4922429494352985,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.05,recalibrated,96,96,0,192,0,112,0,0.0087797619047619,0.0087797619047619,0.0,0.9953571428571424,0.9953571428571424,0.0,0.4936119970543462,0.4936119970543462,0.0,0.4922429494352985,0.4922429494352985,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,92,92,0,192,0,112,0,0.0813411662742018,0.0813411662742018,0.0,0.94767584806822,0.94767584806822,0.0,0.4811269323266076,0.4811269323266076,0.0,0.4623407328871978,0.4623407328871978,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,92,92,0,192,0,112,0,0.0813411662742018,0.0813411662742018,0.0,0.94767584806822,0.94767584806822,0.0,0.4811269323266076,0.4811269323266076,0.0,0.4623407328871978,0.4623407328871978,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.1,recalibrated,92,92,0,192,0,112,0,0.0813411662742018,0.0813411662742018,0.0,0.94767584806822,0.94767584806822,0.0,0.4811269323266076,0.4811269323266076,0.0,0.4623407328871978,0.4623407328871978,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,86,86,0,192,0,112,0,0.1767415620094191,0.1767415620094191,0.0,0.8837175299661713,0.8837175299661713,0.0,0.4635942433270081,0.4635942433270081,0.0,0.424982124571463,0.424982124571463,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,86,86,0,192,0,112,0,0.1767415620094191,0.1767415620094191,0.0,0.8837175299661713,0.8837175299661713,0.0,0.4635942433270081,0.4635942433270081,0.0,0.424982124571463,0.424982124571463,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.2,recalibrated,86,86,0,192,0,112,0,0.1767415620094191,0.1767415620094191,0.0,0.8837175299661713,0.8837175299661713,0.0,0.4635942433270081,0.4635942433270081,0.0,0.424982124571463,0.424982124571463,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,83,83,0,192,0,112,0,0.0444310897435897,0.0444310897435897,0.0,0.8516688901661219,0.8516688901661219,0.0,0.5544071705636004,0.5544071705636004,0.0,0.5408720290212253,0.5408720290212253,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,83,83,0,192,0,112,0,0.0444310897435897,0.0444310897435897,0.0,0.8516688901661219,0.8516688901661219,0.0,0.5544071705636004,0.5544071705636004,0.0,0.5408720290212253,0.5408720290212253,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.05,recalibrated,83,83,0,192,0,112,0,0.0444310897435897,0.0444310897435897,0.0,0.8516688901661219,0.8516688901661219,0.0,0.5544071705636004,0.5544071705636004,0.0,0.5408720290212253,0.5408720290212253,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,69,69,0,192,0,112,0,0.1010827342300555,0.1010827342300555,0.0,0.7136361104766599,0.7136361104766599,0.0,0.6207802191389374,0.6207802191389374,0.0,0.5804885925432005,0.5804885925432005,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,69,69,0,192,0,112,0,0.1010827342300555,0.1010827342300555,0.0,0.7136361104766599,0.7136361104766599,0.0,0.6207802191389374,0.6207802191389374,0.0,0.5804885925432005,0.5804885925432005,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.1,recalibrated,69,69,0,192,0,112,0,0.1010827342300555,0.1010827342300555,0.0,0.7136361104766599,0.7136361104766599,0.0,0.6207802191389374,0.6207802191389374,0.0,0.5804885925432005,0.5804885925432005,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,51,51,0,192,0,112,0,0.2081736344013129,0.2081736344013129,0.0,0.5352281995744245,0.5352281995744245,0.0,0.7242679443572299,0.7242679443572299,0.0,0.6113117358110589,0.6113117358110589,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,51,51,0,192,0,112,0,0.2081736344013129,0.2081736344013129,0.0,0.5352281995744245,0.5352281995744245,0.0,0.7242679443572299,0.7242679443572299,0.0,0.6113117358110589,0.6113117358110589,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.2,recalibrated,51,51,0,192,0,112,0,0.2081736344013129,0.2081736344013129,0.0,0.5352281995744245,0.5352281995744245,0.0,0.7242679443572299,0.7242679443572299,0.0,0.6113117358110589,0.6113117358110589,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.05,fixed_historical_q,88,88,0,192,0,112,0,0.0325144721350078,0.0325144721350078,0.0,0.9043177969998624,0.9043177969998624,0.0,0.5297301787464462,0.5297301787464462,0.0,0.5210766316502703,0.5210766316502703,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,88,88,0,192,0,112,0,0.0325144721350078,0.0325144721350078,0.0,0.9043177969998624,0.9043177969998624,0.0,0.5297301787464462,0.5297301787464462,0.0,0.5210766316502703,0.5210766316502703,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.05,recalibrated,88,88,0,192,0,112,0,0.0325144721350078,0.0325144721350078,0.0,0.9043177969998624,0.9043177969998624,0.0,0.5297301787464462,0.5297301787464462,0.0,0.5210766316502703,0.5210766316502703,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.1,fixed_historical_q,74,74,0,192,0,112,0,0.0923058340469053,0.0923058340469053,0.0,0.7666308757624759,0.7666308757624759,0.0,0.5847290574385197,0.5847290574385197,0.0,0.5519726730021539,0.5519726730021539,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,74,74,0,192,0,112,0,0.0923058340469053,0.0923058340469053,0.0,0.7666308757624759,0.7666308757624759,0.0,0.5847290574385197,0.5847290574385197,0.0,0.5519726730021539,0.5519726730021539,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.1,recalibrated,74,74,0,192,0,112,0,0.0923058340469053,0.0923058340469053,0.0,0.7666308757624759,0.7666308757624759,0.0,0.5847290574385197,0.5847290574385197,0.0,0.5519726730021539,0.5519726730021539,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.2,fixed_historical_q,56,56,0,192,42,112,13,0.1897141177275106,0.1949224510608438,0.0052083333333332,0.584602734159266,0.5799598770164088,-0.0046428571428571,0.6829967899164326,0.6841022320933033,0.0011054421768706,0.5926093252753193,0.5915070093489488,-0.0011023159263704
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,56,56,0,192,42,112,13,0.1897141177275106,0.1949224510608438,0.0052083333333332,0.584602734159266,0.5799598770164088,-0.0046428571428571,0.6829967899164326,0.6841022320933033,0.0011054421768706,0.5926093252753193,0.5915070093489488,-0.0011023159263704
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.2,recalibrated,56,57,1,192,32,112,21,0.1897141177275106,0.1834641177275105,-0.00625,0.584602734159266,0.5932644189418744,0.0086616847826084,0.6829967899164326,0.6787265561819131,-0.0042702337345195,0.5926093252753193,0.591976860751048,-0.0006324645242712
