cell_id,family,task,model,seed,method,score_origin,grid,split,q,nominal_fraction,n,risk,mean_atom_fraction,precision,iou
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,10,0.1,112,0.8839232939679373,0.1240336474278625,0.4627976190476191,0.1058806739479009
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,11,0.11,112,0.8707364807811239,0.1336436098338776,0.4821428571428572,0.1169215675780802
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,12,0.12,112,0.8629068104514532,0.1387206406462025,0.4910714285714285,0.1239851884809868
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,13,0.13,112,0.8443657161291087,0.1521060573128692,0.5119047619047618,0.1385433522185097
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,14,0.14,112,0.8295219661291086,0.1639637648227507,0.517113095238095,0.1494851473514813
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,15,0.15,112,0.8214862518433942,0.1703413158431589,0.5200892857142855,0.1560528356155981
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,16,0.16,112,0.8065948932020355,0.1813249046228002,0.5297619047619047,0.1687347965118449
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,17,0.17,112,0.7855812714071639,0.1960124046228,0.5424107142857143,0.1850580106751326
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,18,0.18,112,0.7775455571214496,0.205100822598686,0.537797619047619,0.1897894399601332
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,19,0.19,112,0.7695417305908375,0.2116450596116729,0.5412202380952381,0.1961745143861741
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,20,0.2,112,0.7599263459754529,0.2167471004279994,0.5492559523809525,0.2040853535470132
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,21,0.21,112,0.7318510358688927,0.2333691242375233,0.5680059523809523,0.2257420734902352
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,22,0.22,112,0.713101035868893,0.2463314602016573,0.5766369047619045,0.2398471648274693
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,23,0.23,112,0.7008389675800393,0.2541777805479778,0.5827380952380949,0.2495946878168514
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,24,0.24,112,0.6858664401075119,0.2627542880740652,0.590922619047619,0.2622674317395953
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,25,0.25,112,0.6769378686789408,0.2673971452169225,0.596237244897959,0.268420950839543
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,26,0.26,112,0.6522851776199996,0.2810504190264465,0.6100977891156462,0.2881917590754249
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,27,0.27,112,0.6344280347628567,0.2927372447864988,0.6172406462585035,0.3016240113469629
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,28,0.28,112,0.6223720104300464,0.300583565132819,0.6215348639455783,0.310969927015095
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,29,0.29,112,0.6029351972432334,0.3116039732960843,0.6281462585034013,0.3255809112689364
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,30,0.3,112,0.5856189197707058,0.320773266013171,0.6357886904761906,0.3381046139318197
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,31,0.31,112,0.5626918468436329,0.3340451843122634,0.6442602040816325,0.3551436017297359
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,32,0.32,112,0.5423940642690644,0.3452886694455514,0.6531568877551017,0.3718913417639781
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,33,0.33,112,0.530935730935731,0.3499315265884085,0.6591092687074828,0.380326470623214
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,34,0.34,112,0.5010507721445221,0.3650782102618776,0.6696853741496595,0.4039802634340447
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,35,0.35,112,0.4867650578588078,0.372065787901629,0.6760097789115642,0.4142037278197989
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,36,0.36,112,0.4727665563603062,0.3803528527275592,0.6803996598639452,0.4259941695209548
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,37,0.37,112,0.4445818690238329,0.3945650878608467,0.6900262188208616,0.447779394391789
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,38,0.38,112,0.4276776794633933,0.4033076473846562,0.6947456065759635,0.4606071085193983
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,39,0.39,112,0.4120183388040526,0.4127595050507997,0.6980371315192742,0.4731994269152882
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,40,0.4,112,0.3986254816611954,0.4197470826905511,0.7022037981859409,0.4822640142886993
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,41,0.41,112,0.3758791060130342,0.4341707839892527,0.7039196170892595,0.4974078151073952
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,42,0.42,112,0.3596617296394078,0.4433400767063396,0.706737335085549,0.5085630945268552
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,43,0.43,112,0.3384392021668805,0.4544168758470484,0.712207856627499,0.5263169180842501
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,44,0.44,112,0.3241534878811662,0.4630785606296572,0.714631326015254,0.536269419626825
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,45,0.45,112,0.3111154842181626,0.4706976082487049,0.7165365388579669,0.5449665632570043
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,46,0.46,112,0.2851897358593786,0.4875469047855013,0.71760526180169,0.5617891124981458
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,47,0.47,112,0.2834040215736643,0.4889205311591276,0.7178178468357036,0.5634936579526912
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,48,0.48,112,0.2559314941011369,0.5078102380716413,0.7179666563595133,0.5793996058504984
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,49,0.49,112,0.2489374464820893,0.5124530952144988,0.7177377186305754,0.5826354915509324
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,50,0.5,112,0.2489374464820893,0.5124530952144988,0.7177377186305754,0.5826354915509324
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,51,0.51,112,0.2178566968745541,0.5352281995744245,0.7163115901955186,0.6008031752910954
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,52,0.52,112,0.2178566968745541,0.5352281995744245,0.7163115901955186,0.6008031752910954
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,53,0.53,112,0.1958901217829791,0.5587607636297948,0.7054808534719248,0.60424860576515
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,54,0.54,112,0.1941044074972648,0.5601343900034211,0.705640292247435,0.6059531512196955
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,55,0.55,112,0.1852678199776416,0.5720729722545038,0.6992136831422548,0.6058412875639769
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,56,0.56,112,0.1740727650325866,0.5799598770164088,0.6994571896357612,0.6131249637092603
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,57,0.57,112,0.158894193604015,0.5932644189418744,0.6966292635935494,0.6177733644448458
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,58,0.58,112,0.147493094702916,0.6043412180825836,0.6933348149866008,0.6219639283452312
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,59,0.59,112,0.1380837540435753,0.61351051079967,0.6906601087404658,0.6245235415123602
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,60,0.6,112,0.1344951551424764,0.6183806406697997,0.6882562625866196,0.6245041908233666
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,61,0.61,112,0.1196037965011178,0.6349217897381224,0.6823652042402041,0.6248858330214062
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,62,0.62,112,0.1126669833143046,0.6443736474042657,0.677552432686361,0.6254995553460005
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,63,0.63,112,0.1044853212263925,0.6531162069280753,0.674796074461253,0.6267632635804905
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,64,0.64,112,0.0982181508967222,0.662685584918506,0.6697594444246232,0.625497621105552
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,65,0.65,112,0.097325293753865,0.6707047926015793,0.6623811711456147,0.6197046449468634
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,66,0.66,112,0.0921741948527661,0.6826030845270458,0.6551238451382886,0.6151680563573116
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,67,0.67,112,0.0857782470505684,0.697749768200515,0.6457155385464209,0.6094000191323
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,68,0.68,112,0.0857782470505684,0.697749768200515,0.6457155385464209,0.6094000191323
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,69,0.69,112,0.0761375157580514,0.7136361104766599,0.6382550295759329,0.6071184703178291
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,70,0.7,112,0.0716732300437657,0.7219973144900377,0.6344093246272868,0.6050911272833266
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,71,0.71,112,0.0641783811426668,0.7360773214928387,0.6274830605319053,0.6017378793546005
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,72,0.72,112,0.0606069525712382,0.7424548725132468,0.6246387694063643,0.6009848792909389
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,73,0.73,112,0.0562743060510917,0.7549440500024239,0.6172332726260058,0.5960252613344444
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,74,0.74,112,0.0491314489082345,0.7666308757624759,0.6127031272345158,0.5937542213394991
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,75,0.75,112,0.0491314489082345,0.7666308757624759,0.6127031272345158,0.5937542213394991
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,76,0.76,112,0.0428127675895532,0.7802841495719995,0.6060203545977957,0.5898251813530591
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,77,0.77,112,0.0338841961609818,0.793503514240944,0.601943746152614,0.5896503110736996
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,78,0.78,112,0.0291966961609818,0.8013498345872644,0.598616581953601,0.5885573574448797
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,79,0.79,112,0.0247324104466961,0.8143121705513984,0.592019953070788,0.5836445739503018
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,80,0.8,112,0.0247324104466961,0.8213806229323505,0.5873207049504872,0.5790527372156077
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,81,0.81,112,0.0247324104466961,0.8360362351772489,0.5773367113530481,0.569230184290929
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,82,0.82,112,0.0247324104466961,0.8425804721902359,0.5723373769364203,0.5643549869110323
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,83,0.83,112,0.0202681247324104,0.8516688901661219,0.5689718201874049,0.5621933327756938
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,84,0.84,112,0.0160098829741686,0.8617135330232646,0.5648423559016906,0.5594596824974006
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,85,0.85,112,0.0115455972598829,0.8724292646600486,0.5607654410448387,0.5571440782253888
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,86,0.86,112,0.0090730697873555,0.8837175299661713,0.5546558278338325,0.5518995259510379
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,87,0.87,112,0.006600542314828,0.8955752374760529,0.5489495979734672,0.546886994622717
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,88,0.88,112,0.0041280148423005,0.9043177969998624,0.5452003710099544,0.5439262648762729
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,89,0.89,112,0.0041280148423005,0.9140376849550448,0.5393150685193928,0.5380409623857113
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,90,0.9,112,0.0032351576994434,0.9187369330753458,0.5369516231412417,0.5359677646855788
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,91,0.91,112,0.0032351576994434,0.9336198180475164,0.5282013247762815,0.5272888365752595
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,92,0.92,112,0.0032351576994434,0.94767584806822,0.5211053539768945,0.5201928657758724
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,93,0.93,112,0.0032351576994434,0.9549678417887848,0.5168444104690567,0.5159319222680347
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,94,0.94,112,0.0032351576994434,0.956641948931642,0.5157283390404854,0.5148158508394634
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,95,0.95,112,0.0023423005565862,0.9664182278642678,0.5104624168821484,0.5097848910871414
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,96,0.96,112,0.0,0.9953571428571424,0.4973322351495842,0.4973322351495842
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,97,0.97,112,0.0,1.0,0.4953679494352984,0.4953679494352984
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,98,0.98,112,0.0,1.0,0.4953679494352984,0.4953679494352984
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,99,0.99,112,0.0,1.0,0.4953679494352984,0.4953679494352984
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,exact_integer,test,100,1.0,112,0.0,1.0,0.4953679494352984,0.4953679494352984
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,0,0.0,192,1.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,1,0.01,192,0.9383864450500496,0.0460896055670282,0.6354166666666666,0.0616135549499518
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,2,0.02,192,0.9383864450500496,0.0460896055670282,0.6354166666666666,0.0616135549499518
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,3,0.03,192,0.9383864450500496,0.0460896055670282,0.6354166666666666,0.0616135549499518
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,4,0.04,192,0.9383864450500496,0.0460896055670282,0.6354166666666666,0.0616135549499518
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,5,0.05,192,0.9143648286456214,0.078209709949361,0.5338541666666666,0.0812068369743003
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,6,0.06,192,0.9070211357780312,0.0891860888049967,0.4973958333333333,0.0874281279382383
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,7,0.07,192,0.906500302444698,0.0905098735272189,0.4921875,0.0877595673321777
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,8,0.08,192,0.9059794691113646,0.091311155578501,0.4895833333333333,0.0882330521806626
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,9,0.09,192,0.8726190216884165,0.1157427678973415,0.511284722222222,0.1164069233462615
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,10,0.1,192,0.8603339109658056,0.1242993155163891,0.5234374999999999,0.1272271794790177
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,11,0.11,192,0.8465726773056749,0.1323311137620031,0.5451388888888887,0.1396055945688299
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,12,0.12,192,0.8424533591238567,0.1352756943720249,0.5460069444444443,0.1434388273083126
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,13,0.13,192,0.8088324950342423,0.1532487846498028,0.5811631944444444,0.1721399821583646
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,14,0.14,192,0.7901298435190901,0.1627672025241991,0.5993923611111113,0.1886439642873467
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,15,0.15,192,0.7788390509782975,0.16871958347658,0.6106770833333334,0.1986398711582535
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,16,0.16,192,0.7635153173181664,0.177552663773476,0.6236979166666667,0.2123282609955405
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,17,0.17,192,0.7224170348136344,0.1974427100697721,0.6560763888888884,0.2474552382870397
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,18,0.18,192,0.7062712014803006,0.2049288567023382,0.6677951388888882,0.2613823701829217
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,19,0.19,192,0.6990268832984823,0.2085095858690048,0.6732638888888881,0.2677944476887493
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,20,0.2,192,0.6872152574243563,0.2144619668213859,0.6810763888888882,0.2779481828424844
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,21,0.21,192,0.6451950720677739,0.2354515501547193,0.7020833333333328,0.3125640558889643
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,22,0.22,192,0.6218443776233294,0.2464045440525072,0.7143229166666661,0.3332128515377601
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,23,0.23,192,0.613205100234052,0.251034173682137,0.7172743055555548,0.3410542289103874
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,24,0.24,192,0.5982684743599261,0.2587069543328587,0.7245659722222219,0.3542935069934153
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,25,0.25,192,0.5819546449601595,0.2674569543328587,0.7289062499999992,0.3661768276657983
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,26,0.26,192,0.5583316223366771,0.2811939334995253,0.7348958333333327,0.3849519659262305
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,27,0.27,192,0.5375850945588994,0.2924941496195353,0.738727678571428,0.402052053338818
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,28,0.28,192,0.5130048570880373,0.3058737792491648,0.743080357142857,0.4210551867642376
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,29,0.29,192,0.5017140645472447,0.311826160201546,0.7459325396825397,0.4307366511332021
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,30,0.3,192,0.4877724144727819,0.3209918056263828,0.7451512896825397,0.4404803745258228
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,31,0.31,192,0.4681952085904294,0.3320059499965061,0.7472222222222221,0.4561573140079094
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,32,0.32,192,0.4557820141459849,0.3399726440754535,0.7479290674603173,0.4655722913916367
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,33,0.33,192,0.4395155332310663,0.3487226440754533,0.7503885582010578,0.4773079633555159
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,34,0.34,192,0.4100413037568367,0.3661622935463522,0.7531911375661372,0.499292582766606
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,35,0.35,192,0.3935890978744835,0.3763751558651926,0.7523230820105816,0.5108704962746665
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,36,0.36,192,0.3920265978744834,0.3772942735122513,0.7526951058201053,0.5122988422342625
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,37,0.37,192,0.3654776043333025,0.3930344050911987,0.7545944940476188,0.5307536631047908
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,38,0.38,192,0.3528084447891429,0.4022574953689764,0.7523623511904761,0.5372158382347292
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,39,0.39,192,0.342158677889376,0.4110366213356028,0.74919601521164,0.5440035817412223
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,40,0.4,192,0.3369503445560426,0.4176036503211098,0.742772404100529,0.5427685320686725
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,41,0.41,192,0.315642642607256,0.432950872543332,0.739750368265993,0.5539281040194107
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,42,0.42,192,0.3052521288964298,0.4429845735237243,0.7352274606180854,0.5573230426425566
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,43,0.43,192,0.2913098212041221,0.453322919388386,0.7331007245069742,0.565391623367387
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,44,0.44,192,0.2824556545374555,0.4608665108738933,0.7300179999398749,0.5683499497632133
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,45,0.45,192,0.2724646689605326,0.4716419738368567,0.7235864974146221,0.5700591031068242
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,46,0.46,192,0.2570074388778433,0.4861385016146343,0.7174443467412218,0.5752783803305038
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,47,0.47,192,0.2554449388778432,0.4872870058881386,0.7177853685666186,0.5766988348759584
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,48,0.48,192,0.2414692444333989,0.5051114983853658,0.7055431547619047,0.5768116560825297
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,49,0.49,192,0.2380087075744246,0.5138614983853657,0.6975971077533575,0.5728776359635733
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,50,0.5,192,0.2380087075744246,0.5138614983853657,0.6975971077533575,0.5728776359635733
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,51,0.51,192,0.226437695440453,0.532228107181662,0.6846058599964849,0.5708385218985301
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,52,0.52,192,0.226437695440453,0.532228107181662,0.6846058599964849,0.5708385218985301
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,53,0.53,192,0.2110119536475237,0.5588025996788901,0.6654299837893587,0.5653058259966149
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,54,0.54,192,0.2094494536475236,0.5599511039523943,0.6656883336570836,0.5667262805420694
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,55,0.55,192,0.2047152627805203,0.5708017983968386,0.6577088998963999,0.5627459024034097
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,56,0.56,192,0.1945030408725262,0.5852230946931344,0.649710387991638,0.561916150777291
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,machine,calibration,57,0.57,192,0.1903363742058596,0.5927666861786413,0.6446018969456468,0.5600995518329347
