cell_id,family,task,model,seed,method,nominal_fraction,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
google__logic8__gin__seed123,google,logic8,gin,123,saliency,0.5,0.33698573467595205,0.5126700714598026,0.39267889417345936,0.3402529856689653,0.0,0.52
google__logic8__gin__seed123,google,logic8,gin,123,ig,0.2,0.5852276648472301,0.21454216927637046,0.5699275362318841,0.32305772428055035,,0.20833333333333334
google__logic8__gin__seed123,google,logic8,gin,123,ig,0.5,0.37319409153648275,0.5126700714598026,0.3715269935378631,0.30293014108130545,,0.52
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,0.2,0.8748974606311563,0.21454216927637046,0.18179347826086958,0.08787856919650397,,0.20833333333333334
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,0.5,0.669110946420729,0.5126700714598026,0.2006901311249137,0.1505240560815401,,0.52
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,0.2,0.5785655467720686,0.21454216927637046,0.5726449275362319,0.33737459702133615,0.0,0.20833333333333334
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,0.5,0.2595969398958529,0.5126700714598026,0.4346429235016192,0.3820946306837746,0.0,0.52
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,0.2,0.6800810904071775,0.21454216927637046,0.4506340579710145,0.2471284753893449,0.0,0.20833333333333334
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,0.5,0.3859350492502666,0.5126700714598026,0.36172826267934965,0.3007020452821957,0.0,0.52
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,0.2,0.5627201753560449,0.21454216927637046,0.5983695652173913,0.34475298252472164,,0.20833333333333334
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,0.5,0.23322608852500154,0.5126700714598026,0.45122167989015816,0.3959366329890626,,0.52
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,0.2,0.780268327686806,0.21454216927637046,0.31684782608695655,0.15856299497603848,,0.20833333333333334
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,0.5,0.5514122200263505,0.5126700714598026,0.2702916346938086,0.21040376193723717,,0.52
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,0.2,0.6175573671497585,0.21454216927637046,0.5346014492753624,0.3083911107008933,0.0,0.20833333333333334
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,0.5,0.260057288725767,0.5126700714598026,0.4348026822211605,0.38362214684124596,0.0,0.52
google__logic8__gin__seed42,google,logic8,gin,42,saliency,0.2,0.8453508297258298,0.21454216927637046,0.2292572463768116,0.11009718693142606,0.0,0.20833333333333334
google__logic8__gin__seed42,google,logic8,gin,42,saliency,0.5,0.6456011983185895,0.5126700714598026,0.21609908810995768,0.16205510099056505,0.0,0.52
google__logic8__gin__seed42,google,logic8,gin,42,ig,0.2,0.6873556998556999,0.21454216927637046,0.43288043478260874,0.22573566228457534,,0.20833333333333334
google__logic8__gin__seed42,google,logic8,gin,42,ig,0.5,0.43044027228809845,0.5126700714598026,0.33818357065639676,0.27200563891004226,,0.52
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,0.2,0.8327904432523998,0.21454216927637046,0.23831521739130435,0.11642947933708805,,0.20833333333333334
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,0.5,0.5025754438797917,0.5126700714598026,0.2959093744419831,0.2355532269942857,,0.52
