cell_id,family,task,model,seed,method,policy,alpha,n_calibration,n_test,fraction,index,empirical_risk,corrected_risk,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,include_all_exact_ties_v2,0.05,1887,1847,0.92,92,0.04848989260753968,0.048993870418659144,0.04723853419034851,0.9399886457045845,0.3168473558336811,0.31152246535394057,0.004263320246795005,0.9375
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,include_all_exact_ties_v2,0.1,1887,1847,0.86,86,0.09597199008963717,0.09645081848471825,0.09294009921378756,0.879061779068185,0.32240860529880566,0.3119040473346529,0.003151096296325108,0.875
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,include_all_exact_ties_v2,0.2,1887,1847,0.73,73,0.19578741637565172,0.1962133764305363,0.19200447480090063,0.748947117065338,0.3353918409339684,0.3102383138276695,0.0029492117933482835,0.7472527472527473
bxaic__indole__gin__seed123,bxaic,indole,gin,123,atom_occlusion,index_tiebreak_v1,0.05,1887,1847,0.41000000000000003,41,0.04416497945909711,0.04467124800811267,0.04113380904122672,0.426605049899327,0.6863241131345527,0.6559210220135089,0.0,0.42424242424242425
bxaic__indole__gin__seed123,bxaic,indole,gin,123,atom_occlusion,index_tiebreak_v1,0.1,1887,1847,0.33,33,0.09527038350567764,0.09574958351441513,0.08987917574815336,0.3440056976408639,0.7918831797012768,0.7157909375473435,0.0,0.34375
bxaic__indole__gin__seed123,bxaic,indole,gin,123,atom_occlusion,index_tiebreak_v1,0.2,1887,1847,0.26,26,0.18003191728681925,0.18046622241537524,0.1711695796833863,0.2763053964994718,0.8736562136739254,0.7177229689982614,0.0,0.275
bxaic__indole__gin__seed123,bxaic,indole,gin,123,atom_occlusion,include_all_exact_ties_v2,0.05,1887,1847,0.41000000000000003,41,0.04387283210812623,0.044379255396204804,0.040777490872239336,0.4274724988441923,0.6853536773518719,0.6553054060273498,0.0008674489448652253,0.42424242424242425
bxaic__indole__gin__seed123,bxaic,indole,gin,123,atom_occlusion,include_all_exact_ties_v2,0.1,1887,1847,0.33,33,0.09506655977244212,0.09554586773866545,0.08961031749337199,0.3444971164805991,0.79124350438865,0.7154166980264276,0.0004914188397352754,0.34375
bxaic__indole__gin__seed123,bxaic,indole,gin,123,atom_occlusion,include_all_exact_ties_v2,0.2,1887,1847,0.26,26,0.17968239732945618,0.18011688758510827,0.17077855519923787,0.27664779752879076,0.8732812522230162,0.7177524468574891,0.0003424010293188613,0.27586206896551724
bxaic__indole__gin__seed123,bxaic,indole,gin,123,saliency,index_tiebreak_v1,0.05,1887,1847,0.67,67,0.04947798477210242,0.04998143922932112,0.04808461631011766,0.6886269315023922,0.42821862744569034,0.4165455962514122,0.0,0.6875
bxaic__indole__gin__seed123,bxaic,indole,gin,123,saliency,index_tiebreak_v1,0.1,1887,1847,0.55,55,0.09655424655424656,0.09703276655077649,0.09273047307021441,0.565655995935434,0.49220181252829415,0.46345953187695166,0.0,0.5641025641025641
bxaic__indole__gin__seed123,bxaic,indole,gin,123,saliency,index_tiebreak_v1,0.2,1887,1847,0.39,39,0.19952871423459662,0.19995269266985366,0.19477201421570697,0.40587856267358463,0.5957711364715068,0.5112832945971666,0.0,0.40540540540540543
bxaic__indole__gin__seed123,bxaic,indole,gin,123,saliency,include_all_exact_ties_v2,0.05,1887,1847,0.67,67,0.04915526386114622,0.04965888925105081,0.04775837694760325,0.6926539906099906,0.4260418796199397,0.4146062127122114,0.004027059107597688,0.6896551724137931
bxaic__indole__gin__seed123,bxaic,indole,gin,123,saliency,include_all_exact_ties_v2,0.1,1887,1847,0.55,55,0.09648064353946709,0.09695920252064466,0.09243431251417294,0.5687356184484874,0.48991420627533677,0.4615765916937134,0.003079622513052913,0.5652173913043478
bxaic__indole__gin__seed123,bxaic,indole,gin,123,saliency,include_all_exact_ties_v2,0.2,1887,1847,0.39,39,0.19927959633841988,0.19970370672171522,0.1945383250269555,0.40743447335729965,0.5940266110748126,0.510059143878074,0.0015559106837146886,0.40625
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,index_tiebreak_v1,0.05,1887,1847,0.47000000000000003,47,0.047073091190738256,0.047577819426336834,0.04308216373051278,0.48597455234865333,0.6050230394148074,0.5805035912508623,0.0,0.4838709677419355
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,index_tiebreak_v1,0.1,1887,1847,0.37,37,0.09522818444387073,0.09570740680380638,0.08926998351064518,0.38566737041785315,0.713128755268573,0.6518451693270098,0.0,0.38461538461538464
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,index_tiebreak_v1,0.2,1887,1847,0.27,27,0.19853450735803682,0.1989590123859178,0.1910711255797877,0.2866347238712632,0.8302809381063192,0.6753981263926109,0.0,0.2857142857142857
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.05,1887,1847,0.47000000000000003,47,0.04699382640559111,0.04749859662465641,0.04283366651395925,0.4866433531705044,0.6044288704822225,0.5801338362404607,0.0006688008218509669,0.4838709677419355
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.1,1887,1847,0.37,37,0.09502889012692936,0.09550821804529559,0.0890629024968506,0.38599339630463786,0.7128120512276823,0.6517565207542896,0.00032602588678462053,0.38461538461538464
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.2,1887,1847,0.27,27,0.19825481590187474,0.1986794690714168,0.19073331744555297,0.2868951487030032,0.8300895010784761,0.675560828633363,0.00026042483174013096,0.2857142857142857
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,index_tiebreak_v1,0.05,1887,1847,0.76,76,0.044946983182277314,0.04545283753440585,0.04099174452450064,0.7755804835293979,0.38464281394465377,0.3767261126345091,0.0,0.7741935483870968
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,index_tiebreak_v1,0.1,1887,1847,0.63,63,0.09649694943812592,0.09697549978270469,0.09694676976756178,0.6469652587254012,0.43101650933904506,0.4086132805380003,0.0,0.6451612903225806
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,index_tiebreak_v1,0.2,1887,1847,0.44,44,0.19852960049038487,0.1989541081172449,0.19719060091285437,0.4554649986536656,0.5346192799306503,0.4636745448974465,0.0,0.45454545454545453
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,include_all_exact_ties_v2,0.05,1887,1847,0.76,76,0.04472504178386532,0.04523101368970064,0.040725662774932156,0.7796588464790591,0.38282690297293837,0.37511484159299824,0.004078362949661112,0.7777777777777778
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,include_all_exact_ties_v2,0.1,1887,1847,0.63,63,0.09629425805896395,0.09677291576126475,0.09681488576994958,0.6506592119252408,0.4287226394967282,0.4066026230364522,0.003693953199839853,0.6470588235294118
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,include_all_exact_ties_v2,0.2,1887,1847,0.44,44,0.19827972769149244,0.19870436766623328,0.1968716884390962,0.4588845150056935,0.5312261360588962,0.46111168736040004,0.003419516352028306,0.45588235294117646
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,index_tiebreak_v1,0.05,1887,1847,0.44,44,0.048915204797557746,0.049418957337389956,0.04569269563178641,0.4554649986536656,0.6414726743558677,0.6132150966707766,0.0,0.45454545454545453
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,index_tiebreak_v1,0.1,1887,1847,0.35000000000000003,35,0.09437001103667772,0.09484968793761275,0.09218199760295152,0.36780043292653597,0.7414573409404206,0.674430063899986,0.0,0.36585365853658536
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,index_tiebreak_v1,0.2,1887,1847,0.27,27,0.18725626078567256,0.18768673946110356,0.17913446691871185,0.2866347238712632,0.8380004888701552,0.6886127863029134,0.0,0.2857142857142857
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,include_all_exact_ties_v2,0.05,1887,1847,0.44,44,0.04868986633692517,0.04919373822975558,0.04544743767131459,0.4561932122314224,0.6407014749415786,0.6126800486757977,0.0007282135777567909,0.45454545454545453
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,include_all_exact_ties_v2,0.1,1887,1847,0.35000000000000003,35,0.09417637849010399,0.09465615795065056,0.09174539215822483,0.3684814830272593,0.7407219836541986,0.6741570573326455,0.00068105010072321,0.36666666666666664
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,include_all_exact_ties_v2,0.2,1887,1847,0.27,27,0.1870977312153783,0.18752829385774275,0.17883283047738943,0.2869469392324064,0.8376764524945632,0.6885797863322582,0.0003122153611431823,0.2857142857142857
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,index_tiebreak_v1,0.05,1887,1847,0.66,66,0.046855226266990985,0.04736006989714664,0.0417471274739822,0.6771674344541084,0.4396044806400717,0.42911628223635806,0.0,0.6764705882352942
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,index_tiebreak_v1,0.1,1887,1847,0.56,56,0.09467635055870352,0.09515586520353599,0.08671667846681493,0.5771687133266318,0.4872282069646197,0.4619173808242405,0.0,0.5757575757575758
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,index_tiebreak_v1,0.2,1887,1847,0.43,43,0.18942811589870415,0.1898574442271476,0.1751980573718529,0.4472760748792189,0.5584179271563924,0.4941303925731432,0.0,0.4444444444444444
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,include_all_exact_ties_v2,0.05,1887,1847,0.66,66,0.0467408585055644,0.047245762711864876,0.04147179070703741,0.6799326290328651,0.43795406793374525,0.42769944964551476,0.002765194578756323,0.6774193548387096
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,include_all_exact_ties_v2,0.1,1887,1847,0.56,56,0.09437854143736497,0.09485821382007951,0.08656397068010607,0.5799489824505307,0.48512283111756177,0.46005820736897723,0.0027802691238992244,0.5769230769230769
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,include_all_exact_ties_v2,0.2,1887,1847,0.43,43,0.18888685065155655,0.1893164656671012,0.17479153073359915,0.4496035046299827,0.5560709391019995,0.4924526340678153,0.0023274297507633597,0.4473684210526316
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,index_tiebreak_v1,0.05,657,638,0.04,4,0.0341657819901172,0.035633615148186935,0.04238780151559056,0.056013472476178945,0.7105022850712505,0.6681144835556599,0.0,0.05405405405405406
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,index_tiebreak_v1,0.1,657,638,0.02,2,0.09194353263652216,0.09332355766291041,0.10976490624748045,0.036545738257585794,0.9612068965517243,0.851441990304244,0.0,0.03333333333333333
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,index_tiebreak_v1,0.2,657,638,0.01,1,0.11390814247381531,0.11525478663418944,0.12610950193699594,0.03475498746109554,0.9929467084639498,0.8668372065269537,0.0,0.03125
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.05,657,638,0.04,4,0.02626551381587643,0.027745353460533154,0.0303452885856537,0.06190898454291776,0.6887378426171528,0.6583925540314993,0.0058955120667388335,0.05555555555555555
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.1,657,638,0.01,1,0.09369986267649444,0.09507721850829302,0.1014310839753399,0.03650455068116507,0.9926854754440962,0.891254391468756,0.0017495632200695281,0.03225806451612903
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.2,657,638,0.01,1,0.09369986267649444,0.09507721850829302,0.1014310839753399,0.03650455068116507,0.9926854754440962,0.891254391468756,0.0017495632200695281,0.03225806451612903
bxaic__P__gcn__seed123,bxaic,P,gcn,123,saliency,index_tiebreak_v1,0.05,657,638,0.06,6,0.03855910705225774,0.04002026342451874,0.03488207195103746,0.07726566208164797,0.5266535353773433,0.5115206797272466,0.0,0.07407407407407407
bxaic__P__gcn__seed123,bxaic,P,gcn,123,saliency,index_tiebreak_v1,0.1,657,638,0.04,4,0.08401357498859514,0.08540565162235111,0.07099281718957177,0.056013472476178945,0.681244186847635,0.6434018398774991,0.0,0.05405405405405406
bxaic__P__gcn__seed123,bxaic,P,gcn,123,saliency,index_tiebreak_v1,0.2,657,638,0.01,1,0.17035157220491629,0.17161243607694537,0.17352329504044425,0.03475498746109554,0.9349529780564263,0.8194234134235057,0.0,0.03125
bxaic__P__gcn__seed123,bxaic,P,gcn,123,saliency,include_all_exact_ties_v2,0.05,657,638,0.06,6,0.03132927447995942,0.032801418439716325,0.028687117480220927,0.0862779346545548,0.4966818537854886,0.48565408844737856,0.009012272572906864,0.07894736842105263
bxaic__P__gcn__seed123,bxaic,P,gcn,123,saliency,include_all_exact_ties_v2,0.1,657,638,0.03,3,0.09749263480125689,0.09886422654168052,0.09004757075243891,0.04886646058086261,0.7752761606209878,0.7319631771203775,0.0033344192795448945,0.045454545454545456
bxaic__P__gcn__seed123,bxaic,P,gcn,123,saliency,include_all_exact_ties_v2,0.2,657,638,0.01,1,0.13658841978745284,0.13790059544127128,0.13090126190116974,0.037722841256277596,0.9341692789968652,0.8612617475032189,0.002967853795182034,0.03333333333333333
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,atom_occlusion,index_tiebreak_v1,0.05,657,638,0.04,4,0.0341657819901172,0.035633615148186935,0.04238780151559056,0.056013472476178945,0.7105022850712505,0.6681144835556599,0.0,0.05405405405405406
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,atom_occlusion,index_tiebreak_v1,0.1,657,638,0.02,2,0.09194353263652216,0.09332355766291041,0.10976490624748045,0.036545738257585794,0.9612068965517243,0.851441990304244,0.0,0.03333333333333333
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,atom_occlusion,index_tiebreak_v1,0.2,657,638,0.01,1,0.11390814247381531,0.11525478663418944,0.12610950193699594,0.03475498746109554,0.9929467084639498,0.8668372065269537,0.0,0.03125
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.05,657,638,0.04,4,0.026867093869511277,0.02834601925876734,0.032556439503701164,0.06288342555142848,0.6818729163556745,0.6493164768519736,0.006869953075249583,0.056873315363881405
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.1,657,638,0.01,1,0.09824917375279987,0.09961961573797795,0.09874303811008585,0.036662490358402855,0.9924242424242423,0.8936812043141563,0.001907502897307299,0.03225806451612903
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.2,657,638,0.01,1,0.09824917375279987,0.09961961573797795,0.09874303811008585,0.036662490358402855,0.9924242424242423,0.8936812043141563,0.001907502897307299,0.03225806451612903
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,saliency,index_tiebreak_v1,0.05,657,638,0.09,9,0.040588533739218675,0.04204660587639312,0.05989326765188834,0.10698686385617916,0.3778979476316254,0.374901231703875,0.0,0.10526315789473684
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,saliency,index_tiebreak_v1,0.1,657,638,0.07,7,0.06874682902080163,0.07016210739614996,0.10280265711300193,0.08760955216114014,0.4377302972420191,0.4287538330931414,0.0,0.0851063829787234
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,saliency,index_tiebreak_v1,0.2,657,638,0.04,4,0.1949945524079287,0.1962179649422631,0.21037844462378852,0.056013472476178945,0.5851757437964332,0.5433543429647983,0.0,0.05405405405405406
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,saliency,include_all_exact_ties_v2,0.05,657,638,0.08,8,0.04705733130390665,0.04850557244174265,0.07317510076130765,0.1002581266087952,0.3999750658957245,0.3966536746432988,0.0032173306480708934,0.09523809523809523
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,saliency,include_all_exact_ties_v2,0.1,657,638,0.06,6,0.09806973848069739,0.09944045316385741,0.1171928646066577,0.08098645808722212,0.47382012036204857,0.4642291366331338,0.0037207960055742322,0.07692307692307693
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,saliency,include_all_exact_ties_v2,0.2,657,638,0.04,4,0.17817410899602681,0.1794230845142699,0.18947401559654925,0.05893970372409264,0.5827392621790507,0.5595711866963943,0.0029262312479137447,0.05555555555555555
bxaic__P__gcn__seed42,bxaic,P,gcn,42,atom_occlusion,index_tiebreak_v1,0.05,657,638,0.04,4,0.0341657819901172,0.035633615148186935,0.04238780151559056,0.056013472476178945,0.7105022850712505,0.6681144835556599,0.0,0.05405405405405406
bxaic__P__gcn__seed42,bxaic,P,gcn,42,atom_occlusion,index_tiebreak_v1,0.1,657,638,0.02,2,0.09194353263652216,0.09332355766291041,0.10976490624748045,0.036545738257585794,0.9612068965517243,0.851441990304244,0.0,0.03333333333333333
bxaic__P__gcn__seed42,bxaic,P,gcn,42,atom_occlusion,index_tiebreak_v1,0.2,657,638,0.01,1,0.11390814247381531,0.11525478663418944,0.12610950193699594,0.03475498746109554,0.9929467084639498,0.8668372065269537,0.0,0.03125
bxaic__P__gcn__seed42,bxaic,P,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.05,657,638,0.03,3,0.0478046262091387,0.04925173164043179,0.05472897622999042,0.048574816488983805,0.8183385579937302,0.7636095817637397,0.003042775187666076,0.04504504504504504
bxaic__P__gcn__seed42,bxaic,P,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.1,657,638,0.01,1,0.09595347202115938,0.09732740291474419,0.09697616293596377,0.03689358576970454,0.9922936259143156,0.8953174629783518,0.0021385983086090045,0.03306010928961749
bxaic__P__gcn__seed42,bxaic,P,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.2,657,638,0.01,1,0.09595347202115938,0.09732740291474419,0.09697616293596377,0.03689358576970454,0.9922936259143156,0.8953174629783518,0.0021385983086090045,0.03306010928961749
bxaic__P__gcn__seed42,bxaic,P,gcn,42,saliency,index_tiebreak_v1,0.05,657,638,0.06,6,0.03132927447995942,0.032801418439716325,0.039584266308404226,0.07726566208164797,0.5199920933710738,0.5043367716812694,0.0,0.07407407407407407
bxaic__P__gcn__seed42,bxaic,P,gcn,42,saliency,index_tiebreak_v1,0.1,657,638,0.04,4,0.07424695905759565,0.0756538785727057,0.08588309932123321,0.056013472476178945,0.6676600698152421,0.6300789558649599,0.0,0.05405405405405406
bxaic__P__gcn__seed42,bxaic,P,gcn,42,saliency,index_tiebreak_v1,0.2,657,638,0.01,1,0.16959053719730594,0.17085255765749244,0.18371138281473892,0.03475498746109554,0.9224137931034483,0.809235325649211,0.0,0.03125
bxaic__P__gcn__seed42,bxaic,P,gcn,42,saliency,include_all_exact_ties_v2,0.05,657,638,0.05,5,0.042161339421613396,0.043617021276595724,0.04814897745932228,0.0744502245704039,0.5539154515946798,0.5364352306661831,0.008130706950944566,0.0684931506849315
bxaic__P__gcn__seed42,bxaic,P,gcn,42,saliency,include_all_exact_ties_v2,0.1,657,638,0.03,3,0.09454849325921043,0.09592455937887728,0.0948628197360449,0.04930913130286244,0.7670062695924762,0.7251476295847489,0.003777090001544728,0.045454545454545456
bxaic__P__gcn__seed42,bxaic,P,gcn,42,saliency,include_all_exact_ties_v2,0.2,657,638,0.01,1,0.1392323720687943,0.1405405295580515,0.13616087643378816,0.038001023584571955,0.921891327063741,0.8562633659904542,0.0032460361234763957,0.03333333333333333
bxaic__P__gin__seed123,bxaic,P,gin,123,atom_occlusion,index_tiebreak_v1,0.05,657,638,0.04,4,0.0341657819901172,0.035633615148186935,0.04238780151559056,0.056013472476178945,0.7105022850712505,0.6681144835556599,0.0,0.05405405405405406
bxaic__P__gin__seed123,bxaic,P,gin,123,atom_occlusion,index_tiebreak_v1,0.1,657,638,0.02,2,0.09194353263652216,0.09332355766291041,0.10976490624748045,0.036545738257585794,0.9612068965517243,0.851441990304244,0.0,0.03333333333333333
