cell_id,target,method,policy,alpha,rule,q,lambda,empirical_calibration_risk,corrected_calibration_risk,fallback_full,n_calibration,n_test,risk,mean_atom_fraction,precision,iou,full_molecule_fraction
liver__gin__seed2026,observed_class,saliency,index_tiebreak_v1,0.05,naive,93,0.93,0.04811490252666723,0.07611152304058878,False,33,31,0.01144196305486628,0.9554825612409047,0.27871969920098694,0.27722637544074064,0.12903225806451613
liver__gin__seed2026,observed_class,saliency,index_tiebreak_v1,0.1,corrected,92,0.92,0.0541755085872733,0.08199387598176526,False,33,31,0.01502619244554728,0.9472535381731719,0.27923127075743925,0.27743650411510495,0.0967741935483871
liver__gin__seed2026,observed_class,saliency,index_tiebreak_v1,0.1,naive,90,0.9,0.09140592522945465,0.1181292803697648,False,33,31,0.04179959825121115,0.9252950000969127,0.27486103131126016,0.26757382910894756,0.06451612903225806
liver__gin__seed2026,observed_class,saliency,index_tiebreak_v1,0.2,corrected,85,0.85,0.16852515676045093,0.19298029920867296,False,33,31,0.13232108393398714,0.8722136505886832,0.2692960177941404,0.2557809916290848,0.0
liver__gin__seed2026,observed_class,saliency,index_tiebreak_v1,0.2,naive,84,0.84,0.19310428133957547,0.21683650835899973,False,33,31,0.14153767379573828,0.8620010109363151,0.26833337471635943,0.2539452184316252,0.0
liver__gin__seed2026,observed_class,saliency,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.014949919361684069,0.043921980556928655,False,33,31,0.0,0.9913950037693264,0.27246590948209826,0.27246590948209826,0.7419354838709677
liver__gin__seed2026,observed_class,saliency,include_all_exact_ties_v2,0.05,naive,92,0.92,0.039529043940808646,0.06777818970725547,False,33,31,0.009649848359525776,0.9527503555213217,0.2796236541423672,0.2782533357173503,0.1935483870967742
liver__gin__seed2026,observed_class,saliency,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.07243045625398567,0.09971191342298609,False,33,31,0.04179959825121115,0.9277763896750765,0.2744474663815662,0.2671602641792536,0.0967741935483871
liver__gin__seed2026,observed_class,saliency,include_all_exact_ties_v2,0.1,naive,89,0.89,0.08690857073210015,0.11376420100468543,False,33,31,0.04986411438024341,0.9224413270248683,0.274416149746834,0.2669910925679567,0.0967741935483871
liver__gin__seed2026,observed_class,saliency,include_all_exact_ties_v2,0.2,corrected,81,0.81,0.17436648319001263,0.19864982191971814,False,33,31,0.17607034542518415,0.8501874206897629,0.26267561386890315,0.2461594851858414,0.03225806451612903
liver__gin__seed2026,observed_class,saliency,include_all_exact_ties_v2,0.2,naive,79,0.79,0.18577468283350637,0.2097224862795797,False,33,31,0.21977037299617946,0.829981342724526,0.256443719071327,0.23864986597889465,0.03225806451612903
liver__gin__seed42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,corrected,96,0.96,0.0021645021645021636,0.031512605042016806,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.7096774193548387
liver__gin__seed42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,naive,91,0.91,0.03732378732378732,0.06563779357897005,False,33,31,0.017458348103509394,0.939553010556796,0.28124251979358317,0.27872085639755645,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.1,corrected,91,0.91,0.03732378732378732,0.06563779357897005,False,33,31,0.017458348103509394,0.939553010556796,0.28124251979358317,0.27872085639755645,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.1,naive,85,0.85,0.09492272433448903,0.12154264420700406,False,33,31,0.06760801922092245,0.8722136505886832,0.2889099542714993,0.28034445145733433,0.0
liver__gin__seed42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.2,corrected,71,0.71,0.16796558561264444,0.19243718603580195,False,33,31,0.1494643349482059,0.7387546854198604,0.2985297960711228,0.274022243969454,0.0
liver__gin__seed42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.2,naive,69,0.6900000000000001,0.19960437166319522,0.2231454195554542,False,33,31,0.15673126156997125,0.7170734124216248,0.30309836415245034,0.2756868359219325,0.0
liver__gin__seed42,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.0021645021645021636,0.031512605042016806,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.7096774193548387
liver__gin__seed42,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.05,naive,91,0.91,0.03732378732378732,0.06563779357897005,False,33,31,0.017458348103509394,0.9417035481912044,0.2809353001315248,0.27841363673549807,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.1,corrected,91,0.91,0.03732378732378732,0.06563779357897005,False,33,31,0.017458348103509394,0.9417035481912044,0.2809353001315248,0.27841363673549807,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.1,naive,85,0.85,0.09492272433448903,0.12154264420700406,False,33,31,0.06530387175548466,0.8759770914488982,0.28901073900226504,0.2814256283449628,0.0
liver__gin__seed42,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.2,corrected,71,0.71,0.16796558561264444,0.19243718603580195,False,33,31,0.1494643349482059,0.74015720996404,0.2978972850021791,0.2733897329005103,0.0
liver__gin__seed42,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.2,naive,69,0.6900000000000001,0.19960437166319522,0.2231454195554542,False,33,31,0.15673126156997125,0.7170734124216248,0.30309836415245034,0.2756868359219325,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.013694638694638692,0.04270361990950226,False,33,31,0.01794084052148568,0.9738696534249016,0.27011162945194894,0.2658180343346504,0.3548387096774194
liver__gin__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,naive,90,0.9,0.047372997372997376,0.07539143862673274,False,33,31,0.04256764740635709,0.9252950000969127,0.27536584907414247,0.2676485209342082,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,corrected,83,0.8300000000000001,0.06382136382136383,0.09135602959132372,False,33,31,0.060922052857536727,0.8555840841239669,0.2887759004779596,0.27758757951365176,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,naive,76,0.76,0.09575609575609575,0.12235150470444586,False,33,31,0.07527866398834142,0.7857329420128534,0.30411310348837217,0.2881757063898553,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,corrected,66,0.66,0.1711364887835476,0.19551482734873737,False,33,31,0.12585174681948874,0.6824398033839009,0.32380430027488843,0.29633494552512873,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,naive,64,0.64,0.1908242628830864,0.21462354926887797,False,33,31,0.12815589428492652,0.6659707667547425,0.3291510803350086,0.30029736998973733,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.013694638694638692,0.04270361990950226,False,33,31,0.015636693056047892,0.9768850811948875,0.2702384606188628,0.26704843086658975,0.41935483870967744
liver__gin__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,naive,90,0.9,0.047372997372997376,0.07539143862673274,False,33,31,0.0379593524754815,0.926272517203462,0.27619831525520383,0.26868910366053494,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,corrected,83,0.8300000000000001,0.06382136382136383,0.09135602959132372,False,33,31,0.060922052857536727,0.8604099317341948,0.2878083490867348,0.27664523107023203,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,naive,76,0.76,0.09575609575609575,0.12235150470444586,False,33,31,0.07527866398834142,0.7913939160798996,0.3026334793806646,0.2868983193739284,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,corrected,65,0.65,0.17467184231890115,0.198946199897757,False,33,31,0.12815589428492652,0.6792299561349102,0.32292504356343105,0.29442654135737917,0.0
liver__gin__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,naive,64,0.64,0.1908242628830864,0.21462354926887797,False,33,31,0.12815589428492652,0.6722768545548881,0.32574803177066974,0.2969179537070953,0.0
liver__gin__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.01417944800297741,0.0431741701205369,False,33,31,0.018531647563905625,0.9738696534249016,0.27230449084610947,0.26994650391589264,0.3548387096774194
liver__gin__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.05,naive,93,0.93,0.04481917864270805,0.07291273221204016,False,33,31,0.03983024144314467,0.9554825612409047,0.271563185663114,0.26832503205740227,0.12903225806451613
liver__gin__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.1,corrected,90,0.9,0.06295104677457619,0.09051131010473572,False,33,31,0.06491000039387136,0.9252950000969127,0.27017422468896973,0.26244295357060177,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.1,naive,89,0.89,0.08868457250810194,0.11548796743433423,False,33,31,0.06491000039387136,0.9199599374467046,0.27133765118446446,0.26359653328205623,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.2,corrected,83,0.8300000000000001,0.16903766168472054,0.19347773045869934,False,33,31,0.13120839733742956,0.8555840841239669,0.27148004449293206,0.25849212741741584,0.0
liver__gin__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.2,naive,82,0.8200000000000001,0.18256580021285906,0.2066079825595397,False,33,31,0.13120839733742956,0.8475253572682817,0.27334392878400154,0.26028397989197133,0.0
liver__gin__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.01417944800297741,0.0431741701205369,False,33,31,0.018531647563905625,0.9770954598765145,0.27060669797683956,0.2682487110466226,0.41935483870967744
liver__gin__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,naive,90,0.9,0.04779953162306103,0.07580542775179454,False,33,31,0.060301705462995785,0.9307089409947245,0.2706823187454508,0.26326524955418806,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.04779953162306103,0.07580542775179454,False,33,31,0.060301705462995785,0.9307089409947245,0.2706823187454508,0.26326524955418806,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,naive,89,0.89,0.08868457250810194,0.11548796743433423,False,33,31,0.060301705462995785,0.9264862253967967,0.27170789026438097,0.2642908210731182,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,corrected,83,0.8300000000000001,0.166512409159468,0.19102675006654246,False,33,31,0.13120839733742956,0.8583149255644857,0.2709182144854683,0.25796769806446357,0.0
liver__gin__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,naive,82,0.8200000000000001,0.18256580021285906,0.2066079825595397,False,33,31,0.13120839733742956,0.8521537319156317,0.2718604397903627,0.2588378915528439,0.0
liver__gin__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,corrected,96,0.96,0.020520329343858758,0.04932855495139232,False,33,31,0.008064516129032258,0.9902002606390994,0.27172740067907325,0.2716082206377575,0.7096774193548387
liver__gin__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,naive,93,0.93,0.04157895481424893,0.06976780908441808,False,33,31,0.02150537634408602,0.9554825612409047,0.27920494948324026,0.2787214017491243,0.12903225806451613
liver__gin__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,corrected,92,0.92,0.05610799875505757,0.08386952820343824,False,33,31,0.05734767025089606,0.9472535381731719,0.2783636242870764,0.27748305422045416,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,naive,90,0.9,0.08679865885748239,0.11365752183226231,False,33,31,0.06810035842293907,0.9252950000969127,0.28546970942344463,0.2844051718516768,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,corrected,86,0.86,0.16252298899357726,0.18715466578788378,False,33,31,0.18092480995706803,0.886507898753899,0.2756056758619528,0.2716258731435428,0.03225806451612903
liver__gin__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,naive,85,0.85,0.18890586537645365,0.21276157521832265,False,33,31,0.20422230099649458,0.8722136505886832,0.2717601756689413,0.2646265940872401,0.0
liver__gin__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.016955266955266956,0.04586834733893558,False,33,31,0.0,0.9913126076913797,0.27272056769003783,0.27272056769003783,0.7419354838709677
liver__gin__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,naive,91,0.91,0.045610870610870616,0.07368113912231561,False,33,31,0.03763440860215053,0.9461214493276819,0.28305559523831897,0.2827064819859799,0.16129032258064516
liver__gin__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.05701907025436437,0.08475380348217719,False,33,31,0.03763440860215053,0.9317936162173308,0.28843526674296244,0.2880861534906234,0.0967741935483871
liver__gin__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,naive,89,0.89,0.09603669750728572,0.12262385346295378,False,33,31,0.06643625192012288,0.9259316523318322,0.2841437746120409,0.28303380255395655,0.06451612903225806
liver__gin__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,corrected,85,0.85,0.17291259938318762,0.19723869940132915,False,33,31,0.15583520422230096,0.8856980731443022,0.2793211400660188,0.274176963599659,0.03225806451612903
liver__gin__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,naive,83,0.8300000000000001,0.1912776221599751,0.21506357444938762,False,33,31,0.16638110992949698,0.8706792332478677,0.27903383995069153,0.271993237439733,0.03225806451612903
liver__gin__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.05,corrected,91,0.91,0.011427570251099663,0.04050322994959673,False,33,31,0.015154200638071606,0.939553010556796,0.28294031266285313,0.28152221463185184,0.06451612903225806
liver__gin__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.05,naive,91,0.91,0.011427570251099663,0.04050322994959673,False,33,31,0.015154200638071606,0.939553010556796,0.28294031266285313,0.28152221463185184,0.06451612903225806
liver__gin__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.1,corrected,86,0.86,0.06688790512319924,0.09433237850192867,False,33,31,0.02600535665051794,0.886507898753899,0.29343906743348475,0.2880911429237532,0.03225806451612903
liver__gin__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.1,naive,81,0.81,0.09221921868980693,0.11891865343422436,False,33,31,0.055466934499192565,0.836277122229724,0.29603296421891306,0.2838076329510544,0.0
liver__gin__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.2,corrected,67,0.67,0.1741024226318344,0.19839352784854516,False,33,31,0.13473354602386858,0.7014316836661036,0.30488825919982804,0.2753996747333671,0.0
liver__gin__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.2,naive,63,0.63,0.19258965435436023,0.21633701746158493,False,33,31,0.15254637835282994,0.6557325612703571,0.3140308675917059,0.27921442151240145,0.0
liver__gin__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,corrected,91,0.91,0.011427570251099663,0.04050322994959673,False,33,31,0.015154200638071606,0.939553010556796,0.28294031266285313,0.28152221463185184,0.06451612903225806
liver__gin__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,naive,91,0.91,0.011427570251099663,0.04050322994959673,False,33,31,0.015154200638071606,0.939553010556796,0.28294031266285313,0.28152221463185184,0.06451612903225806
liver__gin__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,corrected,86,0.86,0.06688790512319924,0.09433237850192867,False,33,31,0.02370120918508015,0.890271339614114,0.2933789502256596,0.28925720945484523,0.03225806451612903
liver__gin__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,naive,81,0.81,0.09221921868980693,0.11891865343422436,False,33,31,0.055466934499192565,0.8396224029943595,0.2949274778399344,0.2827021465720757,0.0
liver__gin__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,corrected,67,0.67,0.1741024226318344,0.19839352784854516,False,33,31,0.1239808578518256,0.7060399785969792,0.3091893344686452,0.28000796966424263,0.0
liver__gin__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,naive,63,0.63,0.19258965435436023,0.21633701746158493,False,33,31,0.14179369018078694,0.6643889270424723,0.3172566740433188,0.2827474476260728,0.0
liver__gin__seed42,observed_class,gradinput,index_tiebreak_v1,0.05,corrected,94,0.9400000000000001,0.018785898197662906,0.04764513648596694,False,33,31,0.02690141399818819,0.9649302124271364,0.26880754961870706,0.2635533621034347,0.22580645161290322
liver__gin__seed42,observed_class,gradinput,index_tiebreak_v1,0.05,naive,90,0.9,0.04660170983700395,0.07464283601826854,False,33,31,0.041031549096065226,0.9252950000969127,0.2762171035544292,0.26903926672811695,0.06451612903225806
liver__gin__seed42,observed_class,gradinput,index_tiebreak_v1,0.1,corrected,85,0.85,0.06988311253017136,0.09723949157340162,False,33,31,0.06911457717909332,0.8722136505886832,0.27881392595472915,0.2665438583776693,0.0
liver__gin__seed42,observed_class,gradinput,index_tiebreak_v1,0.1,naive,76,0.76,0.09343004490063313,0.12009386710943805,False,33,31,0.09499192563708693,0.7857329420128534,0.29551193762914185,0.2770903555722096,0.0
liver__gin__seed42,observed_class,gradinput,index_tiebreak_v1,0.2,corrected,65,0.65,0.17383123412535176,0.19813031547460613,False,33,31,0.13711646776162906,0.6729238683347646,0.31541123121090897,0.2839534532019628,0.0
liver__gin__seed42,observed_class,gradinput,index_tiebreak_v1,0.2,naive,64,0.64,0.1874584021642845,0.21135668445357025,False,33,31,0.13711646776162906,0.6659707667547425,0.3179898401415103,0.28611992167834793,0.0
liver__gin__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.05,corrected,94,0.9400000000000001,0.018785898197662906,0.04764513648596694,False,33,31,0.02690141399818819,0.9649302124271364,0.26880754961870706,0.2635533621034347,0.22580645161290322
liver__gin__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.05,naive,90,0.9,0.04660170983700395,0.07464283601826854,False,33,31,0.041031549096065226,0.9273111291291707,0.275948286350128,0.2687704495238159,0.0967741935483871
liver__gin__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.1,corrected,85,0.85,0.06988311253017136,0.09723949157340162,False,33,31,0.058361889007050305,0.8806702760232372,0.28132080132687964,0.27058683206011175,0.03225806451612903
liver__gin__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.1,naive,76,0.76,0.09343004490063313,0.12009386710943805,False,33,31,0.08423923746504391,0.7919541401695355,0.2978725592971639,0.2811893126423043,0.03225806451612903
liver__gin__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.2,corrected,65,0.65,0.17383123412535176,0.19813031547460613,False,33,31,0.11561109141754304,0.6869667271503241,0.3216017017477293,0.2919872417111333,0.03225806451612903
liver__gin__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.2,naive,64,0.64,0.1874584021642845,0.21135668445357025,False,33,31,0.11561109141754304,0.6800136255703021,0.32418031067833064,0.2941537101875185,0.03225806451612903
liver__gin__seed42,observed_class,ig,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.008609038020802724,0.03776759572607323,False,33,31,0.013155303477884123,0.9738696534249016,0.27377076650593357,0.2717315351539393,0.3548387096774194
liver__gin__seed42,observed_class,ig,index_tiebreak_v1,0.05,naive,89,0.89,0.04403102344278815,0.07214775804741203,False,33,31,0.07259049194533065,0.9199599374467046,0.2695775385372551,0.2606763648545473,0.06451612903225806
liver__gin__seed42,observed_class,ig,index_tiebreak_v1,0.1,corrected,86,0.86,0.05933516374692845,0.08700177657790113,False,33,31,0.10077198786876204,0.886507898753899,0.270381970293934,0.2592031620816496,0.03225806451612903
liver__gin__seed42,observed_class,ig,index_tiebreak_v1,0.1,naive,84,0.84,0.08165641547994491,0.10866652090700535,False,33,31,0.11024459411556185,0.8620010109363151,0.2738303864862491,0.26010187158707126,0.0
liver__gin__seed42,observed_class,ig,index_tiebreak_v1,0.2,corrected,79,0.79,0.14756648580177995,0.1726380597487864,False,33,31,0.16458899523415654,0.8164803309362875,0.2688180658574385,0.24961853996803865,0.0
liver__gin__seed42,observed_class,ig,index_tiebreak_v1,0.2,naive,77,0.77,0.17962614727320608,0.20375479000046473,False,33,31,0.1992496750561267,0.7969036435440863,0.2653368209592856,0.24265190767867073,0.0
liver__gin__seed42,observed_class,ig,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.008609038020802724,0.03776759572607323,False,33,31,0.013155303477884123,0.9738696534249016,0.27377076650593357,0.2717315351539393,0.3548387096774194
liver__gin__seed42,observed_class,ig,include_all_exact_ties_v2,0.05,naive,89,0.89,0.04403102344278815,0.07214775804741203,False,33,31,0.06798219701445508,0.9269998790217504,0.2692074500552121,0.26064988736127664,0.12903225806451613
liver__gin__seed42,observed_class,ig,include_all_exact_ties_v2,0.1,corrected,86,0.86,0.05933516374692845,0.08700177657790113,False,33,31,0.10077198786876204,0.8901016353843431,0.26981952198955017,0.25865174217539105,0.06451612903225806
liver__gin__seed42,observed_class,ig,include_all_exact_ties_v2,0.1,naive,84,0.84,0.08165641547994491,0.10866652090700535,False,33,31,0.10666036472488086,0.8643081011188225,0.2746165194743456,0.26125433919115176,0.0
liver__gin__seed42,observed_class,ig,include_all_exact_ties_v2,0.2,corrected,77,0.77,0.1611076287546876,0.18578093379131444,False,33,31,0.1992496750561267,0.8021007761605736,0.26416780496579145,0.24154877825485818,0.0
liver__gin__seed42,observed_class,ig,include_all_exact_ties_v2,0.2,naive,77,0.77,0.1611076287546876,0.18578093379131444,False,33,31,0.1992496750561267,0.8021007761605736,0.26416780496579145,0.24154877825485818,0.0
liver__gin__seed42,observed_class,saliency,index_tiebreak_v1,0.05,corrected,96,0.96,0.02101052542229013,0.049804333498105126,False,33,31,0.011648745519713264,0.9902002606390994,0.2704867058899914,0.26999991257783656,0.7096774193548387
liver__gin__seed42,observed_class,saliency,index_tiebreak_v1,0.05,naive,93,0.93,0.03464688905865376,0.06303962761575219,False,33,31,0.041218637992831535,0.9554825612409047,0.275940622789372,0.2748894473192515,0.12903225806451613
liver__gin__seed42,observed_class,saliency,index_tiebreak_v1,0.1,corrected,91,0.91,0.057292816116345534,0.08501949799527656,False,33,31,0.050179211469534045,0.939553010556796,0.27736045800829556,0.27565872640374794,0.06451612903225806
liver__gin__seed42,observed_class,saliency,index_tiebreak_v1,0.1,naive,89,0.89,0.09459723283252695,0.12122672598451147,False,33,31,0.0789810547875064,0.9199599374467046,0.27807939563019374,0.27532449319852625,0.06451612903225806
liver__gin__seed42,observed_class,saliency,index_tiebreak_v1,0.2,corrected,85,0.85,0.15419602184308068,0.17907260943593126,False,33,31,0.23200007877427234,0.8722136505886832,0.26235961500528354,0.2547541000235696,0.0
liver__gin__seed42,observed_class,saliency,index_tiebreak_v1,0.2,naive,83,0.8300000000000001,0.1981021701609937,0.22168740045037624,False,33,31,0.25790696758438697,0.8555840841239669,0.26022937341228997,0.2504742521035161,0.0
liver__gin__seed42,observed_class,saliency,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.019227994227994226,0.048074229691876746,False,33,31,0.0,0.9925073508216068,0.2723070027603439,0.2723070027603439,0.7741935483870968
liver__gin__seed42,observed_class,saliency,include_all_exact_ties_v2,0.05,naive,91,0.91,0.03917748917748918,0.06743697478991596,False,33,31,0.026881720430107524,0.9506764075116724,0.279479210704896,0.27861132740916894,0.22580645161290322
liver__gin__seed42,observed_class,saliency,include_all_exact_ties_v2,0.1,corrected,89,0.89,0.06152844976374389,0.0891305541824573,False,33,31,0.05568356374807988,0.9304866105158225,0.28200108183489025,0.2803723397334179,0.12903225806451613
liver__gin__seed42,observed_class,saliency,include_all_exact_ties_v2,0.1,naive,86,0.86,0.07667996491525902,0.10383643653539847,False,33,31,0.1280574264445232,0.8999505303996058,0.27606973900260484,0.27212481177522746,0.03225806451612903
liver__gin__seed42,observed_class,saliency,include_all_exact_ties_v2,0.2,corrected,81,0.81,0.1613990040460629,0.18606373922117866,False,33,31,0.27574934026546927,0.8501076732419388,0.26230647377775673,0.2533394117569621,0.03225806451612903
liver__gin__seed42,observed_class,saliency,include_all_exact_ties_v2,0.2,naive,79,0.79,0.1899789208612738,0.21380307024770692,False,33,31,0.31944936783646455,0.830513386155456,0.2577698984929042,0.24737389159739426,0.03225806451612903
