dataset,seed,method,proxy,evaluation_split,stratum,policy,aggregation,n_pairs,n_components,nominal_fraction,risk,retained_fraction,precision,iou,calibration_unit,calibration_empirical_risk,calibration_corrected_risk
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,48,12,0.2,0.8406314407598567,0.2089719965027564,0.24015183612892887,0.11267782864219635,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,61,13,0.2,0.8170565950203568,0.20668151877432872,0.1938958595781161,0.10021240184970283,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,61,13,0.2,0.80271573455784,0.20495906378943474,0.20205367141336666,0.10903838992542049,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,81,5,0.5,0.45771193660532045,0.504482068555336,0.23734194224911417,0.1910040520364184,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,81,5,0.5,0.47586101293136396,0.5027147734940597,0.24575548710227943,0.19281691100652565,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,all,fixed_50_percent,pair_weighted,109,16,0.5,0.5138052181233279,0.5055933812924479,0.19952157343766733,0.16139632173922858,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,all,fixed_50_percent,component_weighted,109,16,0.5,0.5225783668719564,0.504986939851039,0.22778673640792932,0.17896552398449042,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,48,12,0.5,0.5310102100703037,0.5070837731502947,0.1951089935940876,0.15939572238440564,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,48,12,0.5,0.5972251415564676,0.5086933932900988,0.24942072407129826,0.188046238899331,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,61,13,0.5,0.5002668638043961,0.5044206139288964,0.20299376741294317,0.16297056385449915,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,61,13,0.5,0.4779997068596289,0.503169297545394,0.1995590167818621,0.16275945064569422,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,81,5,0.93,0.0,0.2261042062208403,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,calibration,all,oracle_proxy,component_weighted,81,5,0.93,0.0,0.2409324964347032,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,all,oracle_proxy,pair_weighted,109,16,0.93,0.0,0.21814154183217646,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,all,oracle_proxy,component_weighted,109,16,0.93,0.0,0.25637586001716417,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,48,12,0.93,0.0,0.2145709927872058,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,48,12,0.93,0.0,0.3004948970286245,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,61,13,0.93,0.0,0.2209511541954321,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,61,13,0.93,0.0,0.21836671279721884,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,81,5,0.93,0.06278929887311349,0.9372107011268864,0.2261042062208403,0.22194443238701145,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,81,5,0.93,0.06306529481544162,0.9369347051845583,0.2409324964347032,0.23624272627093829,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,109,16,0.93,0.062062081517467366,0.9379379184825326,0.21814154183217646,0.21444209862449531,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,all,random_same_nominal_size,component_weighted,109,16,0.93,0.062088629871129335,0.9379113701288706,0.25637586001716417,0.25163149867309165,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,48,12,0.93,0.062113405840961346,0.9378865941590386,0.2145709927872058,0.21115223335167874,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,48,12,0.93,0.060251411915339614,0.9397485880846602,0.3004948970286245,0.2946936429931772,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,61,13,0.93,0.062021695164554067,0.9379783048354458,0.2209511541954321,0.21703084506867887,none,,
CHEMBL244_Ki,17,integrated_gradients,variable_only_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,61,13,0.93,0.06219573256602314,0.9378042674339769,0.21836671279721884,0.21450666979081381,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,81,5,0.9400000000000001,0.07653720434105277,0.9474729628766986,0.2987378689291824,0.29085974118436086,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,81,5,0.9400000000000001,0.06806240229966913,0.9489382371901536,0.3209633797835545,0.3130328324496111,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,109,16,0.9400000000000001,0.05201186187942894,0.9478463562917393,0.3060425782672101,0.3003661478445467,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,109,16,0.9400000000000001,0.05439160337447901,0.9491286714189422,0.33719264321957054,0.3304049032818224,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,48,12,0.9400000000000001,0.04633287634699613,0.9476586402141839,0.3095933578775792,0.3043692374218239,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,48,12,0.9400000000000001,0.06260940355125492,0.9477921081508939,0.3863917156519057,0.37741436400388256,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,61,13,0.9400000000000001,0.056480571806589185,0.9479940673035862,0.30324852218036213,0.29721617571816467,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,pair_crc_descriptive,component_weighted,61,13,0.9400000000000001,0.04495684209843856,0.949711084355839,0.3017305071009727,0.2967927980150632,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,100,16,0.9400000000000001,0.05929248320455329,0.9489007413194142,0.2690879774611904,0.26455670499476536,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,100,16,0.9400000000000001,0.05600191888251734,0.9489104384965384,0.326171021690594,0.31966664348525553,pairs,0.07653720434105277,0.0877989457515277
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,81,5,0.2,0.7813302678992032,0.20869211915202432,0.31897663882958,0.14963234371332246,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,81,5,0.2,0.749910368784088,0.20798529237835575,0.3875197931781642,0.1753902580345188,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_20_percent,pair_weighted,109,16,0.2,0.7946704266973597,0.207110497568658,0.30759806692078684,0.1415580949662826,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_20_percent,component_weighted,109,16,0.2,0.7914340648995242,0.20644396667240322,0.3524733527398701,0.15481925058890444,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,48,12,0.2,0.795583574516988,0.20765565811978481,0.2972308703007232,0.1383612880633371,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,48,12,0.2,0.8145809682485238,0.2089719965027564,0.35651057087708665,0.1420211809665728,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,61,13,0.2,0.7939518841507667,0.20668151877432872,0.3157558609824762,0.14407361515220693,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,61,13,0.2,0.783203350312471,0.20495906378943474,0.33495791744976605,0.15525589264671338,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,81,5,0.5,0.5051153218807006,0.504482068555336,0.30535563504274416,0.23359309473895148,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,81,5,0.5,0.5151001750286233,0.5027147734940597,0.33131809049195177,0.24663331716346576,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_50_percent,pair_weighted,109,16,0.5,0.4816739137709759,0.5055933812924479,0.3116929872663645,0.24385550912003195,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_50_percent,component_weighted,109,16,0.5,0.4982447607093443,0.504986939851039,0.33344087222795055,0.2536590439156301,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,48,12,0.5,0.4812262082153597,0.5070837731502947,0.3136284779866216,0.24689632812650797,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,48,12,0.5,0.5432344065761184,0.5086933932900988,0.35763769547191054,0.25724013338072027,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,61,13,0.5,0.4820262066671986,0.5044206139288964,0.31016997817501474,0.24146273350837866,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,61,13,0.5,0.4572626991076042,0.503169297545394,0.31803559369850204,0.2539511675422285,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,81,5,0.9400000000000001,0.0,0.3062650205754317,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,oracle_proxy,component_weighted,81,5,0.9400000000000001,0.0,0.3262285320882497,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,oracle_proxy,pair_weighted,109,16,0.9400000000000001,0.0,0.3060911027628971,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,oracle_proxy,component_weighted,109,16,0.9400000000000001,0.0,0.33877311322727427,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,48,12,0.9400000000000001,0.0,0.3082385275924637,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,48,12,0.9400000000000001,0.0,0.3893770473112211,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,61,13,0.9400000000000001,0.0,0.30440132584782814,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,61,13,0.9400000000000001,0.0,0.30091525228738264,1.0,1.0,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,81,5,0.9400000000000001,0.05252703712330142,0.9474729628766986,0.3062650205754317,0.3004076901161907,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,81,5,0.9400000000000001,0.05106176280984639,0.9489382371901536,0.3262285320882497,0.31976094155952967,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,109,16,0.9400000000000001,0.052271263091935236,0.9477287369080648,0.3060911027628971,0.3004240740574662,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,random_same_nominal_size,component_weighted,109,16,0.9400000000000001,0.05167261063233994,0.94832738936766,0.33877311322727427,0.33218887427539745,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,48,12,0.9400000000000001,0.052341359785816256,0.9476586402141839,0.3082385275924637,0.30265540125070695,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,48,12,0.9400000000000001,0.052207891849106014,0.9477921081508939,0.3893770473112211,0.38091969673166126,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,61,13,0.9400000000000001,0.05221610503773378,0.9477838949622662,0.30440132584782814,0.29866827561032583,none,,
CHEMBL244_Ki,17,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,61,13,0.9400000000000001,0.05127510893804667,0.9487248910619533,0.30091525228738264,0.29562465709668895,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,81,5,0.9,0.08273206004361958,0.90689242129733,0.25636255675140096,0.24898495767484938,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,81,5,0.9,0.11787673488874409,0.9078756745159898,0.26403832580077846,0.25468248287380846,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,109,16,0.9,0.07089801250093011,0.9067872051727057,0.2563004979615137,0.250920210905767,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,109,16,0.9,0.09086641747751337,0.9076169921702701,0.2903962280065926,0.28207773805890396,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,50,11,0.9,0.07908864174218866,0.9061876577132043,0.27003890292547894,0.26486710650217293,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,50,11,0.9,0.0792900747404596,0.9059551571174548,0.3259858448250137,0.3169035431595634,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,59,12,0.9,0.06395680127952455,0.9072952962400795,0.24465778189035675,0.23910080785796525,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,pair_crc_descriptive,component_weighted,59,12,0.9,0.08718296017847248,0.9085072510015658,0.2665003198877034,0.2591664823622827,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,100,16,0.9,0.07236193144093421,0.906785989737191,0.22715917196650345,0.22226899898030364,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,100,16,0.9,0.07260604818986895,0.906357391896858,0.27670591879432826,0.2693490106119725,pairs,0.08273206004361958,0.09391825443333153
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,81,5,0.2,0.7760077820578621,0.20814745637156762,0.2515343588873,0.1331713037802513,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,81,5,0.2,0.7723111778662775,0.20809130389636937,0.282226715215403,0.13644953154172781,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_20_percent,pair_weighted,109,16,0.2,0.76501932796435,0.20785410119523026,0.2607334149630426,0.13779353759982282,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_20_percent,component_weighted,109,16,0.2,0.7719219778499374,0.20766627268638005,0.28580568895486924,0.14413269479018048,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,50,11,0.2,0.7873579136572136,0.20882040071157695,0.24208634992458525,0.12460850329521891,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,50,11,0.2,0.8140245483933,0.2098345607368205,0.2650829020949342,0.12295906602262843,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,59,12,0.2,0.7460883231398894,0.20703520330002118,0.2765360124532607,0.14896729548508042,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,59,12,0.2,0.7575264196438832,0.20555755067157575,0.28474745285319514,0.14815938929695854,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,81,5,0.5,0.4184221860305244,0.5044042208159697,0.2758422233567727,0.22490990271941116,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,81,5,0.5,0.4328936126694668,0.5042194435468117,0.2873942121947743,0.22980556914143513,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_50_percent,pair_weighted,109,16,0.5,0.3884970436186314,0.5055317332382301,0.27749436126514365,0.2282528035200224,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_50_percent,component_weighted,109,16,0.5,0.4636086251487912,0.5070327376918425,0.2881392723107491,0.22608532281207006,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,50,11,0.5,0.41554063152115384,0.5057623054367697,0.28358582739401833,0.22959039087790067,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,50,11,0.5,0.4639198911372151,0.5069889738589645,0.32187142352001313,0.24682270205787374,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,59,12,0.5,0.3655787487859855,0.5053363330699763,0.272332101833894,0.22711925491165103,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,59,12,0.5,0.44277229111977,0.5060649842445589,0.2723528813060206,0.21990279742435984,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,81,5,0.9,0.0,0.25503586065278533,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,oracle_proxy,component_weighted,81,5,0.9,0.0,0.2697916096177957,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,oracle_proxy,pair_weighted,109,16,0.9,0.0,0.24951711298822535,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,oracle_proxy,component_weighted,109,16,0.9,0.0,0.28839709654780205,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,50,11,0.9,0.0,0.26262389988664325,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,50,11,0.9,0.0,0.320692491420626,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,59,12,0.9,0.0,0.2384096664641423,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,59,12,0.9,0.0,0.2646861374569737,1.0,1.0,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,81,5,0.9,0.09367903255966736,0.9063209674403325,0.25503586065278533,0.24725783501194606,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,81,5,0.9,0.09327611037773048,0.9067238896222694,0.2697916096177957,0.26129620061027964,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,109,16,0.9,0.09375552426910636,0.9062444757308937,0.24951711298822535,0.24213230479603215,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,random_same_nominal_size,component_weighted,109,16,0.9,0.09409218770024695,0.905907812299753,0.28839709654780205,0.27913850691307956,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,50,11,0.9,0.09381234228679566,0.9061876577132043,0.26262389988664325,0.25475368057572284,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,50,11,0.9,0.09404484288254542,0.9059551571174548,0.320692491420626,0.30978056795460474,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,59,12,0.9,0.09370737340665775,0.9062926265933422,0.2384096664641423,0.23143622362680277,none,,
CHEMBL244_Ki,29,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,59,12,0.9,0.09386425315565268,0.9061357468443473,0.2646861374569737,0.256596005150816,none,,
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,81,5,0.9,0.0861899481494015,0.90689242129733,0.2274607370651146,0.2215545609092528,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,81,5,0.9,0.14058501658106495,0.9078756745159898,0.23300110061956952,0.22481133929204308,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,109,16,0.9,0.0762086044288894,0.9067872051727057,0.224008530293617,0.21977370666139395,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,109,16,0.9,0.0877982653721997,0.9076169921702701,0.2601564542244239,0.2539887560026205,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,50,11,0.9,0.08408101512065164,0.9061876577132043,0.2378845504934235,0.2339399014056113,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,50,11,0.9,0.07413122346381879,0.9059551571174548,0.29241488122683484,0.2853892545529178,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,59,12,0.9,0.06953706994434511,0.9072952962400795,0.21224919114123855,0.207768456878159,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,direction_error,pair_crc_descriptive,component_weighted,59,12,0.9,0.09020711922917068,0.9085072510015658,0.23637071259083195,0.23061550800197872,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,100,16,0.9,0.07544476382339486,0.906785989737191,0.1967400965515486,0.19287671694887074,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,100,16,0.9,0.07022223445543757,0.906357391896858,0.24584498342239358,0.2408576283805686,pairs,0.0861899481494015,0.09733397317196976
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,81,5,0.2,0.777403475339022,0.20814745637156762,0.21715168959177675,0.11992333263727031,none,,
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,81,5,0.2,0.7777099979185497,0.20809130389636937,0.22761072235959112,0.11584522805818812,none,,
CHEMBL244_Ki,29,atom_occlusion,variable_only_symmetry_closed,test,all,fixed_20_percent,pair_weighted,109,16,0.2,0.7701892334373679,0.20785410119523026,0.21198167126391632,0.12042547586752007,none,,
