method,score_origin,q,risk,mean_atom_fraction,precision,iou,scope
atom_occlusion,P20_frozen_cache,68,0.08459601738223169,0.6961221993445886,0.34913121570602335,0.3272850724518538,all
atom_occlusion,P20_frozen_cache,69,0.07954791502408848,0.7101034876341561,0.3451085108910481,0.3247573810145761,all
atom_occlusion,P20_frozen_cache,70,0.07550090407632112,0.721212739835758,0.3421213113517662,0.32296102078837935,all
atom_occlusion,P20_frozen_cache,71,0.07255120934302081,0.7304060254499777,0.3396958899082918,0.32142635890694554,all
atom_occlusion,P20_frozen_cache,72,0.06992700680676474,0.7378841497959935,0.33795246031452053,0.32046526021958804,all
atom_occlusion,P20_frozen_cache,73,0.06614381717150665,0.7503238550922391,0.3345022074504839,0.31815894218404017,all
atom_occlusion,P20_frozen_cache,74,0.0628815019938599,0.7602366851487699,0.3320131622440752,0.31659174336856244,all
atom_occlusion,P20_frozen_cache,75,0.061671125128418575,0.7638299623387016,0.33150106431677445,0.3164346535193181,all
atom_occlusion,P20_frozen_cache,76,0.057355403934349285,0.7771710950645029,0.32820902895628734,0.3143624589748311,all
atom_occlusion,P20_frozen_cache,77,0.05380439106799961,0.7893354649652383,0.32503662143536194,0.3122255693271918,all
atom_occlusion,P20_frozen_cache,78,0.05084665872111293,0.7986204688811724,0.32290603988855177,0.31088656374684,all
atom_occlusion,P20_frozen_cache,79,0.04781191919497468,0.8088645352518671,0.3204206307711485,0.30920581298797206,all
atom_occlusion,P20_frozen_cache,80,0.04612033211791751,0.8155131909273813,0.31883200815709073,0.30806514230024984,all
atom_occlusion,P20_frozen_cache,81,0.0417414083273231,0.830224068096717,0.315269900885065,0.30562427346640736,all
atom_occlusion,P20_frozen_cache,82,0.03902040749058924,0.8397102978799871,0.31328036912628227,0.3042622539896962,all
atom_occlusion,P20_frozen_cache,83,0.03652754289838582,0.8492688764445301,0.3112119860029838,0.3028276198181042,all
atom_occlusion,P20_frozen_cache,84,0.034096741755732254,0.8579757519523152,0.3092050575203159,0.3014116373549815,all
atom_occlusion,P20_frozen_cache,85,0.031459360286686666,0.8676236887169189,0.3070181304427059,0.29990711954645494,all
atom_occlusion,P20_frozen_cache,86,0.028788630506122993,0.8784812224046893,0.3046253365238099,0.29822006439003074,all
atom_occlusion,P20_frozen_cache,87,0.02561758770300598,0.8904370274722194,0.3020971290398294,0.29637212443094313,all
atom_occlusion,P20_frozen_cache,88,0.02331217637348334,0.8990767610945372,0.3002905459874658,0.29507895183791527,all
atom_occlusion,P20_frozen_cache,89,0.020637913870070787,0.9101769965164279,0.29794704136086847,0.2934275965915764,all
atom_occlusion,P20_frozen_cache,90,0.01923546416178419,0.9155828156240001,0.2969189316900248,0.2927297205477103,all
atom_occlusion,P20_frozen_cache,91,0.015720261152405476,0.9300625897251638,0.29393473140930854,0.29052844886297885,all
atom_occlusion,P20_frozen_cache,92,0.013362046026068997,0.9404097268024116,0.2917138987309413,0.28876778299867895,all
atom_occlusion,P20_frozen_cache,93,0.011266653310478051,0.9498418368168653,0.2898961092399968,0.28748904102646605,all
atom_occlusion,P20_frozen_cache,94,0.009497207362195576,0.9569181537892284,0.2887411729399249,0.2867647222072442,all
atom_occlusion,P20_frozen_cache,95,0.007904730444907856,0.9646818242778838,0.287040336951518,0.28541094181182275,all
atom_occlusion,P20_frozen_cache,96,0.00380635722659347,0.9828459221633369,0.28302333666020907,0.2821281299266015,all
atom_occlusion,P20_frozen_cache,97,0.0011092482654992298,0.9938683547064016,0.2812447824151546,0.2810631581564791,all
atom_occlusion,P20_frozen_cache,98,0.00024591703337652226,0.9986007345417334,0.2805677639982169,0.28054167482587694,all
atom_occlusion,P20_frozen_cache,99,3.4811328709292745e-05,0.9997676723499286,0.28042209660860834,0.28041835018797784,all
atom_occlusion,P20_frozen_cache,100,0.0,1.0,0.28038742997514926,0.28038742997514926,all
gradinput,P01_checkpoint_rerun,0,1.0,0.0,0.0,0.0,all
gradinput,P01_checkpoint_rerun,1,0.7184320037711636,0.03893550928031149,0.6267777942628557,0.27987251702915833,all
gradinput,P01_checkpoint_rerun,2,0.7146337134932419,0.03999107566494566,0.6183315228446697,0.2764036216414846,all
gradinput,P01_checkpoint_rerun,3,0.701309864637193,0.044834826923837834,0.5892131888776734,0.25964567426653856,all
gradinput,P01_checkpoint_rerun,4,0.6861113525017003,0.05252287762263072,0.5576266214166284,0.24266850997879458,all
gradinput,P01_checkpoint_rerun,5,0.6578928564645192,0.07115131445476044,0.5215236072121091,0.23986513287837938,all
gradinput,P01_checkpoint_rerun,6,0.6443785995517158,0.08167365641745356,0.49784068507515955,0.23222732608883542,all
gradinput,P01_checkpoint_rerun,7,0.6354520635769929,0.0888658396146435,0.483342365824967,0.22617115814371153,all
gradinput,P01_checkpoint_rerun,8,0.6293385034877358,0.09495907298355587,0.4717198839174038,0.22006465340679054,all
gradinput,P01_checkpoint_rerun,9,0.6128058175788635,0.10864059190507999,0.4592145078242275,0.22149793225771078,all
gradinput,P01_checkpoint_rerun,10,0.60052873956407,0.1191289280286186,0.44880580387683755,0.2217036076613578,all
gradinput,P01_checkpoint_rerun,11,0.591785014670831,0.1285261851138177,0.4387303592491334,0.2196808498238135,all
gradinput,P01_checkpoint_rerun,12,0.5855619494376263,0.13629203869143158,0.430610282371175,0.21702075292776818,all
gradinput,P01_checkpoint_rerun,13,0.5726632773990317,0.14826615415802416,0.42369432480211366,0.21957151930660757,all
gradinput,P01_checkpoint_rerun,14,0.5611213180595273,0.1602264540268189,0.4160369945264168,0.22058635638870358,all
gradinput,P01_checkpoint_rerun,15,0.5541990091610685,0.1681910991607722,0.4104118602813381,0.22028424310508532,all
gradinput,P01_checkpoint_rerun,16,0.545808051998423,0.17739304783364707,0.4059459448325626,0.2214363196386355,all
gradinput,P01_checkpoint_rerun,17,0.5338742278388025,0.1894353779823876,0.40070816724172464,0.22475693966917668,all
gradinput,P01_checkpoint_rerun,18,0.5261712873686529,0.19888468766031633,0.39611696687949727,0.22560482500437679,all
gradinput,P01_checkpoint_rerun,19,0.5176782311078576,0.20847964993186308,0.3916974021744624,0.22675326605624607,all
gradinput,P01_checkpoint_rerun,20,0.5128051024947852,0.21459777377101377,0.38892692450419464,0.22736366311391815,all
gradinput,P01_checkpoint_rerun,21,0.49795315499913484,0.22983864637837426,0.3845922144818397,0.231841617402523,all
gradinput,P01_checkpoint_rerun,22,0.4892175752026217,0.2399713413255066,0.38159378032500696,0.23394274431793532,all
gradinput,P01_checkpoint_rerun,23,0.4816455406743122,0.2493677166650029,0.37809282949021233,0.23506841374622447,all
gradinput,P01_checkpoint_rerun,24,0.4747484983592594,0.2581977047214623,0.3755319171300162,0.23647603539343812,all
gradinput,P01_checkpoint_rerun,25,0.46977037822447554,0.26450400426389203,0.3732195459374285,0.23728338495529028,all
gradinput,P01_checkpoint_rerun,26,0.4585804742869736,0.27835512505790844,0.36941709936872447,0.23969178530195626,all
gradinput,P01_checkpoint_rerun,27,0.45142754012125574,0.28837932653799997,0.3663897795711758,0.24090878127252607,all
gradinput,P01_checkpoint_rerun,28,0.44171928528211685,0.3008229854464812,0.3627163398474418,0.2424672623293125,all
gradinput,P01_checkpoint_rerun,29,0.4364641513709157,0.3082971561802614,0.36061996013562714,0.24301517389177432,all
gradinput,P01_checkpoint_rerun,30,0.429655954904397,0.3173808777177288,0.3582942165025992,0.24419177422365837,all
gradinput,P01_checkpoint_rerun,31,0.42163764684183036,0.3286002303944226,0.35553711261785925,0.24531705507902954,all
gradinput,P01_checkpoint_rerun,32,0.41437863240505524,0.33925999046830907,0.352674008123768,0.24595892753641346,all
gradinput,P01_checkpoint_rerun,33,0.4093824007823399,0.34670329866357824,0.3506190704832901,0.24638468779392284,all
gradinput,P01_checkpoint_rerun,34,0.4005631558866743,0.35949862004981753,0.3473805318937075,0.247612214141143,all
